Percentage served,Time in ms
0,7.369
1,18.669
2,19.753
3,20.161
4,20.346
5,20.458
6,20.556
7,20.625
8,20.677
9,20.733
10,20.775
11,20.810
12,20.848
13,20.893
14,20.929
15,20.960
16,20.987
17,21.016
18,21.051
19,21.081
20,21.101
21,21.129
22,21.160
23,21.189
24,21.219
25,21.251
26,21.277
27,21.301
28,21.322
29,21.348
30,21.371
31,21.397
32,21.425
33,21.450
34,21.471
35,21.493
36,21.516
37,21.539
38,21.560
39,21.584
40,21.607
41,21.629
42,21.649
43,21.680
44,21.704
45,21.734
46,21.762
47,21.791
48,21.822
49,21.846
50,21.873
51,21.904
52,21.938
53,21.968
54,21.995
55,22.032
56,22.062
57,22.095
58,22.119
59,22.143
60,22.173
61,22.208
62,22.254
63,22.293
64,22.327
65,22.358
66,22.405
67,22.447
68,22.476
69,22.515
70,22.549
71,22.593
72,22.654
73,22.698
74,22.746
75,22.797
76,22.835
77,22.884
78,22.945
79,23.003
80,23.055
81,23.116
82,23.181
83,23.264
84,23.344
85,23.433
86,23.551
87,23.730
88,23.887
89,24.093
90,24.437
91,24.789
92,25.409
93,26.369
94,29.727
95,32.676
96,33.427
97,34.842
98,229.313
99,1716.567
100,1745.225
