Percentage served,Time in ms
0,15.049
1,20.765
2,21.350
3,21.728
4,21.972
5,22.092
6,22.200
7,22.296
8,22.401
9,22.488
10,22.565
11,22.624
12,22.698
13,22.755
14,22.800
15,22.842
16,22.896
17,22.959
18,23.010
19,23.057
20,23.113
21,23.157
22,23.204
23,23.248
24,23.299
25,23.343
26,23.391
27,23.433
28,23.477
29,23.519
30,23.567
31,23.609
32,23.660
33,23.706
34,23.740
35,23.788
36,23.822
37,23.867
38,23.907
39,23.955
40,23.999
41,24.053
42,24.102
43,24.164
44,24.214
45,24.281
46,24.338
47,24.395
48,24.444
49,24.500
50,24.553
51,24.623
52,24.686
53,24.758
54,24.820
55,24.877
56,24.950
57,25.014
58,25.097
59,25.172
60,25.255
61,25.317
62,25.410
63,25.467
64,25.531
65,25.611
66,25.696
67,25.800
68,25.872
69,25.967
70,26.092
71,26.168
72,26.324
73,26.485
74,26.630
75,26.860
76,27.128
77,27.467
78,27.778
79,28.181
80,28.576
81,28.855
82,29.302
83,29.511
84,29.769
85,30.144
86,31.532
87,39.535
88,40.901
89,64.666
90,226.828
91,233.480
92,263.693
93,891.424
94,1734.849
95,1805.569
96,1827.983
97,1923.185
98,1929.420
99,4382.189
100,7273.204
