starttime	seconds	ctime	dtime	ttime	wait
Thu Dec 24 21:37:52 2020	1608845872	1	7	7	1
Thu Dec 24 21:37:54 2020	1608845874	2	11	13	11
Thu Dec 24 21:37:54 2020	1608845874	2	11	13	11
Thu Dec 24 21:37:54 2020	1608845874	2	11	13	11
Thu Dec 24 21:37:54 2020	1608845874	2	11	13	11
Thu Dec 24 21:37:54 2020	1608845874	2	12	13	12
Thu Dec 24 21:37:54 2020	1608845874	2	12	14	12
Thu Dec 24 21:37:54 2020	1608845874	2	12	14	12
Thu Dec 24 21:37:54 2020	1608845874	2	12	14	12
Thu Dec 24 21:37:54 2020	1608845874	2	12	14	12
Thu Dec 24 21:37:54 2020	1608845874	2	12	14	12
Thu Dec 24 21:37:54 2020	1608845874	2	12	14	12
Thu Dec 24 21:37:54 2020	1608845874	2	12	14	12
Thu Dec 24 21:37:54 2020	1608845874	2	12	14	12
Thu Dec 24 21:37:54 2020	1608845874	2	12	14	12
Thu Dec 24 21:37:54 2020	1608845874	2	12	14	12
Thu Dec 24 21:37:54 2020	1608845874	2	13	14	13
Thu Dec 24 21:37:54 2020	1608845874	2	13	14	13
Thu Dec 24 21:37:54 2020	1608845874	1	13	14	13
Thu Dec 24 21:37:54 2020	1608845874	2	13	14	13
Thu Dec 24 21:37:54 2020	1608845874	2	13	14	13
Thu Dec 24 21:37:54 2020	1608845874	1	13	14	13
Thu Dec 24 21:37:54 2020	1608845874	1	13	14	13
Thu Dec 24 21:37:54 2020	1608845874	1	14	14	14
Thu Dec 24 21:37:54 2020	1608845874	1	13	15	13
Thu Dec 24 21:37:54 2020	1608845874	1	13	15	13
Thu Dec 24 21:37:54 2020	1608845874	2	13	15	13
Thu Dec 24 21:37:54 2020	1608845874	2	13	15	13
Thu Dec 24 21:37:54 2020	1608845874	1	13	15	13
Thu Dec 24 21:37:54 2020	1608845874	1	14	15	14
Thu Dec 24 21:37:54 2020	1608845874	1	14	15	14
Thu Dec 24 21:37:54 2020	1608845874	2	14	15	14
Thu Dec 24 21:37:54 2020	1608845874	1	14	15	14
Thu Dec 24 21:37:54 2020	1608845874	2	14	15	14
Thu Dec 24 21:37:54 2020	1608845874	2	14	15	14
Thu Dec 24 21:37:54 2020	1608845874	2	14	15	14
Thu Dec 24 21:37:54 2020	1608845874	2	14	15	14
Thu Dec 24 21:37:54 2020	1608845874	2	14	15	14
Thu Dec 24 21:37:54 2020	1608845874	2	14	16	14
Thu Dec 24 21:37:54 2020	1608845874	1	14	16	14
Thu Dec 24 21:37:54 2020	1608845874	1	14	16	14
Thu Dec 24 21:37:54 2020	1608845874	1	14	16	14
Thu Dec 24 21:37:54 2020	1608845874	2	14	16	14
Thu Dec 24 21:37:54 2020	1608845874	2	14	16	14
Thu Dec 24 21:37:54 2020	1608845874	2	14	16	14
Thu Dec 24 21:37:54 2020	1608845874	2	14	16	14
Thu Dec 24 21:37:54 2020	1608845874	2	15	16	15
Thu Dec 24 21:37:54 2020	1608845874	2	15	16	15
Thu Dec 24 21:37:54 2020	1608845874	1	15	16	15
Thu Dec 24 21:37:54 2020	1608845874	2	15	16	15
Thu Dec 24 21:37:54 2020	1608845874	1	15	16	15
Thu Dec 24 21:37:54 2020	1608845874	2	15	17	15
Thu Dec 24 21:37:54 2020	1608845874	2	15	17	15
Thu Dec 24 21:37:54 2020	1608845874	2	15	17	15
Thu Dec 24 21:37:54 2020	1608845874	2	15	17	15
Thu Dec 24 21:37:54 2020	1608845874	2	15	17	15
Thu Dec 24 21:37:54 2020	1608845874	2	15	17	15
Thu Dec 24 21:37:54 2020	1608845874	2	15	17	15
Thu Dec 24 21:37:54 2020	1608845874	2	15	17	15
Thu Dec 24 21:37:54 2020	1608845874	2	15	17	15
Thu Dec 24 21:37:54 2020	1608845874	1	16	17	16
Thu Dec 24 21:37:54 2020	1608845874	1	16	17	16
Thu Dec 24 21:37:54 2020	1608845874	1	16	17	16
Thu Dec 24 21:37:54 2020	1608845874	1	16	17	16
Thu Dec 24 21:37:54 2020	1608845874	1	16	17	16
Thu Dec 24 21:37:54 2020	1608845874	1	16	17	16
Thu Dec 24 21:37:54 2020	1608845874	1	16	17	16
Thu Dec 24 21:37:54 2020	1608845874	1	16	17	16
Thu Dec 24 21:37:54 2020	1608845874	1	16	17	16
Thu Dec 24 21:37:54 2020	1608845874	1	16	17	16
Thu Dec 24 21:37:54 2020	1608845874	1	16	18	16
Thu Dec 24 21:37:52 2020	1608845872	6	12	18	12
Thu Dec 24 21:37:52 2020	1608845872	6	12	18	12
Thu Dec 24 21:37:52 2020	1608845872	6	12	18	12
Thu Dec 24 21:37:52 2020	1608845872	6	12	18	12
Thu Dec 24 21:37:52 2020	1608845872	6	12	18	12
Thu Dec 24 21:37:52 2020	1608845872	6	12	18	12
Thu Dec 24 21:37:52 2020	1608845872	6	12	18	12
Thu Dec 24 21:37:52 2020	1608845872	6	12	18	12
Thu Dec 24 21:37:52 2020	1608845872	6	12	18	12
Thu Dec 24 21:37:52 2020	1608845872	6	12	18	12
Thu Dec 24 21:37:54 2020	1608845874	2	16	18	16
Thu Dec 24 21:37:54 2020	1608845874	2	16	18	16
Thu Dec 24 21:37:54 2020	1608845874	2	16	18	16
Thu Dec 24 21:37:54 2020	1608845874	2	16	18	16
Thu Dec 24 21:37:54 2020	1608845874	1	17	18	17
Thu Dec 24 21:37:54 2020	1608845874	2	16	18	16
Thu Dec 24 21:37:54 2020	1608845874	1	17	18	17
Thu Dec 24 21:37:53 2020	1608845873	1	17	18	17
Thu Dec 24 21:37:54 2020	1608845874	2	17	18	17
Thu Dec 24 21:37:54 2020	1608845874	2	17	18	17
Thu Dec 24 21:37:54 2020	1608845874	2	17	18	17
Thu Dec 24 21:37:54 2020	1608845874	1	17	18	17
Thu Dec 24 21:37:54 2020	1608845874	1	17	18	17
Thu Dec 24 21:37:54 2020	1608845874	2	17	18	17
Thu Dec 24 21:37:53 2020	1608845873	1	17	19	17
Thu Dec 24 21:37:53 2020	1608845873	1	17	19	17
Thu Dec 24 21:37:53 2020	1608845873	1	17	19	17
Thu Dec 24 21:37:54 2020	1608845874	1	17	19	17
Thu Dec 24 21:37:53 2020	1608845873	1	17	19	17
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	17	19	17
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	17	19	17
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	17	19	17
Thu Dec 24 21:37:53 2020	1608845873	1	17	19	17
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:54 2020	1608845874	1	17	19	17
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:54 2020	1608845874	1	17	19	17
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:54 2020	1608845874	1	17	19	17
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:54 2020	1608845874	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:54 2020	1608845874	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:54 2020	1608845874	1	18	19	18
Thu Dec 24 21:37:54 2020	1608845874	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:54 2020	1608845874	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:54 2020	1608845874	1	18	19	18
Thu Dec 24 21:37:54 2020	1608845874	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
Thu Dec 24 21:37:53 2020	1608845873	1	18	19	18
