starttime	seconds	ctime	dtime	ttime	wait
Sun Dec 27 16:12:38 2020	1609085558	0	11	12	1
Sun Dec 27 16:12:39 2020	1609085559	2	18	20	18
Sun Dec 27 16:12:39 2020	1609085559	1	18	20	18
Sun Dec 27 16:12:39 2020	1609085559	2	19	20	19
Sun Dec 27 16:12:39 2020	1609085559	2	19	20	19
Sun Dec 27 16:12:39 2020	1609085559	2	19	20	19
Sun Dec 27 16:12:39 2020	1609085559	2	19	20	19
Sun Dec 27 16:12:39 2020	1609085559	2	19	20	19
Sun Dec 27 16:12:39 2020	1609085559	1	19	20	19
Sun Dec 27 16:12:39 2020	1609085559	1	19	21	19
Sun Dec 27 16:12:39 2020	1609085559	1	19	21	19
Sun Dec 27 16:12:39 2020	1609085559	2	19	21	19
Sun Dec 27 16:12:39 2020	1609085559	1	19	21	19
Sun Dec 27 16:12:39 2020	1609085559	2	19	21	19
Sun Dec 27 16:12:39 2020	1609085559	1	20	21	20
Sun Dec 27 16:12:39 2020	1609085559	1	20	21	20
Sun Dec 27 16:12:39 2020	1609085559	1	20	21	19
Sun Dec 27 16:12:39 2020	1609085559	1	20	21	20
Sun Dec 27 16:12:39 2020	1609085559	1	20	21	19
Sun Dec 27 16:12:39 2020	1609085559	1	20	21	20
Sun Dec 27 16:12:39 2020	1609085559	2	19	21	19
Sun Dec 27 16:12:39 2020	1609085559	1	20	21	20
Sun Dec 27 16:12:39 2020	1609085559	1	20	21	20
Sun Dec 27 16:12:39 2020	1609085559	1	20	21	20
Sun Dec 27 16:12:39 2020	1609085559	2	20	21	20
Sun Dec 27 16:12:39 2020	1609085559	2	19	21	19
Sun Dec 27 16:12:39 2020	1609085559	1	20	21	20
Sun Dec 27 16:12:39 2020	1609085559	1	20	21	20
Sun Dec 27 16:12:39 2020	1609085559	2	20	21	20
Sun Dec 27 16:12:39 2020	1609085559	2	20	21	20
Sun Dec 27 16:12:39 2020	1609085559	1	20	21	20
Sun Dec 27 16:12:39 2020	1609085559	2	20	21	20
Sun Dec 27 16:12:39 2020	1609085559	2	20	21	20
Sun Dec 27 16:12:39 2020	1609085559	2	20	22	20
Sun Dec 27 16:12:39 2020	1609085559	1	20	22	20
Sun Dec 27 16:12:39 2020	1609085559	2	20	22	20
Sun Dec 27 16:12:39 2020	1609085559	2	20	22	20
Sun Dec 27 16:12:39 2020	1609085559	2	20	22	20
Sun Dec 27 16:12:39 2020	1609085559	2	20	22	20
Sun Dec 27 16:12:39 2020	1609085559	1	20	22	20
Sun Dec 27 16:12:39 2020	1609085559	2	20	22	20
Sun Dec 27 16:12:39 2020	1609085559	2	20	22	20
Sun Dec 27 16:12:39 2020	1609085559	2	20	22	20
Sun Dec 27 16:12:39 2020	1609085559	2	20	22	20
Sun Dec 27 16:12:39 2020	1609085559	2	20	22	20
Sun Dec 27 16:12:39 2020	1609085559	2	20	22	20
Sun Dec 27 16:12:39 2020	1609085559	2	20	22	20
Sun Dec 27 16:12:39 2020	1609085559	1	21	22	21
Sun Dec 27 16:12:39 2020	1609085559	2	21	22	21
Sun Dec 27 16:12:39 2020	1609085559	1	21	22	21
Sun Dec 27 16:12:39 2020	1609085559	2	20	22	20
Sun Dec 27 16:12:39 2020	1609085559	1	21	22	21
Sun Dec 27 16:12:39 2020	1609085559	2	21	22	21
Sun Dec 27 16:12:39 2020	1609085559	2	20	22	20
