Percentage served,Time in ms
0,3.394
1,13.026
2,14.215
3,14.585
4,14.905
5,15.199
6,15.513
7,15.697
8,15.806
9,15.885
10,15.972
11,16.023
12,16.057
13,16.090
14,16.118
15,16.142
16,16.166
17,16.190
18,16.206
19,16.224
20,16.241
21,16.261
22,16.274
23,16.285
24,16.298
25,16.311
26,16.324
27,16.338
28,16.350
29,16.362
30,16.376
31,16.390
32,16.401
33,16.413
34,16.424
35,16.436
36,16.445
37,16.454
38,16.466
39,16.477
40,16.489
41,16.499
42,16.512
43,16.522
44,16.535
45,16.547
46,16.563
47,16.574
48,16.585
49,16.596
50,16.610
51,16.621
52,16.635
53,16.650
54,16.661
55,16.676
56,16.691
57,16.706
58,16.719
59,16.735
60,16.754
61,16.773
62,16.787
63,16.803
64,16.819
65,16.835
66,16.853
67,16.872
68,16.887
69,16.902
70,16.923
71,16.945
72,16.962
73,16.981
74,17.003
75,17.033
76,17.057
77,17.081
78,17.107
79,17.136
80,17.164
81,17.195
82,17.233
83,17.270
84,17.306
85,17.363
86,17.412
87,17.463
88,17.519
89,17.576
90,17.678
91,17.796
92,18.238
93,18.574
94,19.591
95,21.806
96,23.973
97,26.360
98,26.971
99,27.212
100,28.118
