Percentage served,Time in ms
0,15.406
1,19.582
2,21.660
3,21.879
4,22.013
5,22.181
6,22.318
7,22.452
8,22.535
9,22.630
10,22.742
11,22.827
12,22.906
13,22.985
14,23.080
15,23.195
16,23.291
17,23.405
18,23.512
19,23.626
20,23.725
21,23.856
22,23.949
23,24.040
24,24.161
25,24.254
26,24.332
27,24.447
28,24.512
29,24.614
30,24.702
31,24.794
32,24.852
33,24.926
34,24.997
35,25.062
36,25.113
37,25.189
38,25.243
39,25.282
40,25.329
41,25.372
42,25.442
43,25.494
44,25.539
45,25.596
46,25.643
47,25.686
48,25.727
49,25.776
50,25.826
51,25.873
52,25.919
53,25.967
54,26.032
55,26.080
56,26.118
57,26.159
58,26.202
59,26.285
60,26.352
61,26.395
62,26.458
63,26.525
64,26.571
65,26.639
66,26.740
67,26.822
68,26.953
69,27.061
70,27.160
71,27.389
72,27.648
73,27.808
74,28.044
75,28.383
76,28.645
77,28.926
78,29.206
79,29.461
80,29.833
81,30.924
82,32.790
83,35.950
84,59.723
85,68.162
86,206.760
87,231.669
88,246.282
89,267.882
90,863.379
91,883.508
92,914.446
93,919.648
94,927.626
95,944.343
96,950.701
97,956.991
98,7095.944
99,7102.570
100,14230.293
