Percentage served,Time in ms
0,10.203
1,17.352
2,20.222
3,20.627
4,20.864
5,20.981
6,21.049
7,21.091
8,21.133
9,21.167
10,21.196
11,21.223
12,21.250
13,21.275
14,21.301
15,21.327
16,21.346
17,21.363
18,21.382
19,21.405
20,21.428
21,21.451
22,21.470
23,21.488
24,21.508
25,21.527
26,21.545
27,21.564
28,21.584
29,21.597
30,21.612
31,21.631
32,21.650
33,21.668
34,21.691
35,21.707
36,21.725
37,21.748
38,21.764
39,21.782
40,21.802
41,21.823
42,21.845
43,21.859
44,21.881
45,21.899
46,21.924
47,21.951
48,21.971
49,22.000
50,22.022
51,22.048
52,22.076
53,22.105
54,22.127
55,22.149
56,22.184
57,22.214
58,22.241
59,22.278
60,22.302
61,22.345
62,22.391
63,22.439
64,22.476
65,22.526
66,22.581
67,22.623
68,22.699
69,22.767
70,22.837
71,22.922
72,23.000
73,23.079
74,23.184
75,23.282
76,23.472
77,23.574
78,23.699
79,23.920
80,24.190
81,25.580
82,26.909
83,27.732
84,28.112
85,28.482
86,35.044
87,39.397
88,40.863
89,43.017
90,54.075
91,210.395
92,232.107
93,262.577
94,475.659
95,871.318
96,909.801
97,916.216
98,1767.088
99,1771.871
100,1776.551
