Percentage served,Time in ms
0,13.702
1,16.966
2,20.161
3,20.610
4,20.704
5,20.768
6,20.851
7,20.961
8,21.033
9,21.107
10,21.177
11,21.241
12,21.286
13,21.345
14,21.385
15,21.423
16,21.467
17,21.503
18,21.543
19,21.582
20,21.611
21,21.641
22,21.666
23,21.692
24,21.710
25,21.741
26,21.768
27,21.793
28,21.812
29,21.836
30,21.858
31,21.883
32,21.918
33,21.942
34,21.968
35,21.994
36,22.023
37,22.046
38,22.066
39,22.089
40,22.116
41,22.145
42,22.168
43,22.187
44,22.217
45,22.248
46,22.281
47,22.309
48,22.332
49,22.377
50,22.421
51,22.475
52,22.529
53,22.580
54,22.653
55,22.728
56,22.838
57,22.997
58,23.319
59,23.610
60,23.785
61,23.905
62,23.980
63,24.113
64,24.197
65,24.302
66,24.423
67,24.568
68,24.686
69,24.825
70,24.985
71,25.093
72,25.285
73,25.485
74,25.657
75,25.848
76,26.020
77,26.233
78,26.376
79,26.681
80,27.048
81,27.827
82,28.450
83,29.112
84,29.598
85,30.502
86,46.695
87,54.613
88,63.307
89,225.589
90,241.367
91,257.116
92,479.610
93,855.354
94,885.584
95,891.860
96,912.872
97,919.360
98,925.805
99,5883.883
100,5893.647
