Percentage served,Time in ms
0,7.606
1,22.271
2,23.624
3,23.800
4,23.878
5,23.951
6,24.010
7,24.073
8,24.137
9,24.204
10,24.271
11,24.344
12,24.431
13,24.523
14,24.611
15,24.701
16,24.773
17,24.862
18,24.946
19,25.028
20,25.142
21,25.260
22,25.361
23,25.462
24,25.547
25,25.651
26,25.756
27,25.847
28,25.942
29,26.048
30,26.162
31,26.351
32,26.500
33,26.596
34,26.666
35,26.749
36,26.854
37,26.942
38,27.039
39,27.107
40,27.181
41,27.274
42,27.411
43,27.552
44,27.671
45,27.796
46,27.893
47,27.975
48,28.076
49,28.176
50,28.298
51,28.408
52,28.538
53,28.711
54,28.927
55,29.229
56,29.614
57,30.123
58,30.561
59,30.931
60,31.295
61,31.659
62,31.874
63,32.064
64,32.382
65,32.780
66,32.976
67,33.190
68,33.371
69,33.577
70,33.785
71,34.053
72,34.492
73,34.854
74,35.153
75,35.427
76,35.639
77,35.859
78,36.143
79,36.409
80,36.653
81,36.841
82,37.063
83,37.345
84,37.665
85,37.878
86,38.383
87,38.670
88,39.053
89,39.598
90,40.445
91,41.771
92,42.910
93,43.713
94,44.907
95,52.562
96,65.530
97,485.096
98,1768.642
99,1807.025
100,1813.589
