Percentage served,Time in ms
0,16.162
1,23.294
2,23.504
3,23.639
4,23.746
5,23.822
6,23.934
7,24.030
8,24.125
9,24.193
10,24.281
11,24.347
12,24.454
13,24.529
14,24.640
15,24.787
16,25.035
17,25.256
18,25.413
19,25.558
20,25.755
21,25.883
22,26.019
23,26.156
24,26.283
25,26.362
26,26.472
27,26.593
28,26.718
29,26.849
30,27.025
31,27.168
32,27.284
33,27.388
34,27.488
35,27.597
36,27.693
37,27.807
38,27.913
39,28.021
40,28.147
41,28.270
42,28.378
43,28.492
44,28.607
45,28.773
46,28.893
47,29.079
48,29.293
49,29.449
50,29.709
51,29.943
52,30.369
53,30.978
54,31.344
55,31.609
56,31.862
57,32.101
58,32.524
59,32.898
60,33.067
61,33.212
62,33.362
63,33.763
64,34.636
65,36.102
66,37.220
67,38.251
68,39.837
69,41.360
70,41.824
71,42.424
72,43.188
73,43.524
74,43.830
75,44.122
76,44.549
77,44.820
78,45.521
79,47.548
80,49.107
81,51.897
82,67.106
83,76.879
84,209.755
85,235.423
86,254.055
87,288.071
88,488.514
89,880.193
90,1705.685
91,1767.311
92,1802.113
93,1811.412
94,1821.481
95,1836.646
96,1846.247
97,1884.713
98,3560.719
99,3618.924
100,3631.223
