Percentage served,Time in ms
0,9.560
1,22.746
2,23.271
3,23.397
4,23.477
5,23.535
6,23.590
7,23.640
8,23.687
9,23.727
10,23.771
11,23.824
12,23.881
13,23.926
14,23.972
15,24.011
16,24.056
17,24.093
18,24.126
19,24.169
20,24.209
21,24.246
22,24.285
23,24.323
24,24.358
25,24.390
26,24.423
27,24.459
28,24.495
29,24.534
30,24.564
31,24.599
32,24.627
33,24.663
34,24.698
35,24.732
36,24.766
37,24.799
38,24.828
39,24.864
40,24.898
41,24.925
42,24.953
43,24.979
44,25.015
45,25.044
46,25.071
47,25.102
48,25.135
49,25.162
50,25.191
51,25.220
52,25.250
53,25.288
54,25.316
55,25.357
56,25.398
57,25.437
58,25.477
59,25.517
60,25.560
61,25.602
62,25.646
63,25.682
64,25.731
65,25.768
66,25.823
67,25.881
68,25.933
69,25.984
70,26.044
71,26.105
72,26.177
73,26.240
74,26.336
75,26.425
76,26.499
77,26.596
78,26.678
79,26.783
80,26.904
81,27.025
82,27.187
83,27.355
84,27.528
85,27.728
86,27.966
87,28.325
88,28.765
89,29.200
90,29.749
91,30.421
92,31.952
93,33.722
94,37.016
95,38.292
96,204.731
97,236.683
98,1054.651
99,1823.039
100,3491.013
