starttime	seconds	ctime	dtime	ttime	wait
Thu Dec 24 23:54:28 2020	1608854068	1	7	8	2
Thu Dec 24 23:54:28 2020	1608854068	5	11	16	11
Thu Dec 24 23:54:28 2020	1608854068	5	11	16	11
Thu Dec 24 23:54:28 2020	1608854068	5	11	16	11
Thu Dec 24 23:54:28 2020	1608854068	5	11	16	11
Thu Dec 24 23:54:28 2020	1608854068	5	11	16	11
Thu Dec 24 23:54:28 2020	1608854068	5	11	16	11
Thu Dec 24 23:54:28 2020	1608854068	5	11	16	11
Thu Dec 24 23:54:30 2020	1608854070	2	17	19	17
Thu Dec 24 23:54:30 2020	1608854070	2	17	19	17
Thu Dec 24 23:54:30 2020	1608854070	2	17	19	17
Thu Dec 24 23:54:30 2020	1608854070	2	17	19	17
Thu Dec 24 23:54:30 2020	1608854070	2	17	19	17
Thu Dec 24 23:54:30 2020	1608854070	2	17	19	17
Thu Dec 24 23:54:30 2020	1608854070	2	17	19	17
Thu Dec 24 23:54:30 2020	1608854070	2	17	19	17
Thu Dec 24 23:54:30 2020	1608854070	2	17	19	17
Thu Dec 24 23:54:30 2020	1608854070	2	17	19	17
Thu Dec 24 23:54:30 2020	1608854070	2	17	19	17
Thu Dec 24 23:54:30 2020	1608854070	2	17	19	17
Thu Dec 24 23:54:30 2020	1608854070	2	17	19	17
Thu Dec 24 23:54:30 2020	1608854070	2	17	19	17
Thu Dec 24 23:54:30 2020	1608854070	2	18	19	17
Thu Dec 24 23:54:30 2020	1608854070	2	17	19	17
Thu Dec 24 23:54:28 2020	1608854068	5	14	19	14
Thu Dec 24 23:54:28 2020	1608854068	5	14	19	14
Thu Dec 24 23:54:28 2020	1608854068	5	14	19	14
Thu Dec 24 23:54:30 2020	1608854070	2	17	19	17
Thu Dec 24 23:54:30 2020	1608854070	2	18	20	18
Thu Dec 24 23:54:30 2020	1608854070	2	17	20	17
Thu Dec 24 23:54:30 2020	1608854070	2	18	20	18
Thu Dec 24 23:54:30 2020	1608854070	2	18	20	18
Thu Dec 24 23:54:30 2020	1608854070	2	18	20	18
Thu Dec 24 23:54:30 2020	1608854070	2	18	20	18
Thu Dec 24 23:54:30 2020	1608854070	2	18	20	18
Thu Dec 24 23:54:30 2020	1608854070	2	18	20	18
Thu Dec 24 23:54:30 2020	1608854070	2	18	20	18
Thu Dec 24 23:54:30 2020	1608854070	2	18	20	18
