Percentage served,Time in ms
0,16.238
1,26.978
2,27.291
3,27.635
4,28.030
5,28.447
6,29.035
7,29.762
8,30.332
9,30.856
10,31.213
11,31.547
12,32.013
13,32.437
14,32.870
15,33.374
16,33.842
17,34.267
18,34.926
19,35.491
20,36.327
21,37.305
22,38.185
23,38.875
24,39.592
25,40.231
26,40.909
27,41.646
28,42.108
29,42.668
30,43.087
31,43.417
32,43.650
33,43.878
34,44.056
35,44.229
36,44.433
37,44.619
38,44.765
39,44.941
40,45.093
41,45.188
42,45.297
43,45.409
44,45.538
45,45.638
46,45.737
47,45.893
48,46.065
49,46.213
50,46.390
51,46.509
52,46.609
53,46.691
54,46.815
55,46.925
56,47.054
57,47.196
58,47.338
59,47.432
60,47.520
61,47.666
62,47.826
63,47.940
64,48.056
65,48.198
66,48.315
67,48.450
68,48.610
69,48.766
70,48.968
71,49.188
72,49.459
73,49.673
74,49.947
75,50.426
76,50.838
77,51.334
78,51.780
79,52.396
80,53.229
81,54.087
82,55.704
83,60.908
84,65.547
85,70.515
86,80.182
87,231.694
88,244.968
89,250.700
90,256.318
91,267.958
92,308.160
93,894.002
94,1060.384
95,1909.727
96,3495.387
97,3578.494
98,3700.474
99,3719.722
100,7504.812
