Percentage served,Time in ms
0,10.158
1,21.952
2,23.126
3,23.462
4,23.618
5,23.743
6,23.868
7,23.944
8,24.003
9,24.064
10,24.118
11,24.170
12,24.227
13,24.276
14,24.318
15,24.360
16,24.396
17,24.435
18,24.470
19,24.495
20,24.515
21,24.545
22,24.575
23,24.595
24,24.620
25,24.646
26,24.670
27,24.696
28,24.722
29,24.748
30,24.774
31,24.799
32,24.830
33,24.852
34,24.873
35,24.898
36,24.926
37,24.955
38,24.977
39,25.003
40,25.025
41,25.050
42,25.076
43,25.103
44,25.128
45,25.150
46,25.174
47,25.201
48,25.227
49,25.250
50,25.280
51,25.306
52,25.333
53,25.356
54,25.384
55,25.406
56,25.431
57,25.457
58,25.481
59,25.512
60,25.542
61,25.563
62,25.588
63,25.612
64,25.639
65,25.660
66,25.691
67,25.721
68,25.756
69,25.790
70,25.817
71,25.847
72,25.888
73,25.930
74,25.981
75,26.030
76,26.095
77,26.175
78,26.275
79,26.391
80,26.523
81,26.790
82,27.005
83,27.210
84,27.434
85,27.626
86,27.858
87,28.087
88,28.327
89,28.641
90,28.980
91,29.395
92,29.730
93,31.256
94,39.557
95,44.110
96,54.899
97,247.999
98,1770.264
99,3481.919
100,3497.121
