Percentage served,Time in ms
0,18.408
1,22.862
2,23.583
3,24.263
4,24.663
5,24.985
6,25.199
7,25.398
8,25.562
9,25.707
10,25.921
11,26.074
12,26.200
13,26.301
14,26.403
15,26.499
16,26.589
17,26.683
18,26.778
19,26.890
20,26.978
21,27.082
22,27.176
23,27.293
24,27.375
25,27.453
26,27.558
27,27.645
28,27.730
29,27.809
30,27.906
31,27.979
32,28.061
33,28.148
34,28.224
35,28.306
36,28.365
37,28.444
38,28.521
39,28.593
40,28.672
41,28.747
42,28.818
43,28.879
44,28.947
45,29.011
46,29.075
47,29.153
48,29.227
49,29.294
50,29.362
51,29.432
52,29.510
53,29.590
54,29.674
55,29.755
56,29.826
57,29.917
58,30.038
59,30.200
60,30.348
61,30.470
62,30.602
63,30.802
64,31.013
65,31.227
66,31.510
67,31.818
68,32.179
69,32.784
70,33.458
71,34.827
72,35.756
73,37.059
74,40.055
75,41.998
76,43.815
77,45.326
78,46.510
79,47.315
80,48.834
81,49.870
82,51.436
83,55.479
84,58.668
85,62.301
86,74.185
87,215.839
88,234.094
89,241.770
90,265.687
91,472.035
92,971.263
93,1265.179
94,5056.072
95,7009.830
96,7023.139
97,7271.923
98,7518.882
99,7526.152
100,14440.418
