Percentage served,Time in ms
0,11.092
1,21.038
2,21.332
3,21.507
4,21.634
5,21.716
6,21.786
7,21.849
8,21.904
9,21.963
10,22.016
11,22.061
12,22.111
13,22.156
14,22.195
15,22.228
16,22.265
17,22.295
18,22.333
19,22.362
20,22.395
21,22.427
22,22.450
23,22.474
24,22.501
25,22.525
26,22.553
27,22.580
28,22.610
29,22.632
30,22.656
31,22.677
32,22.698
33,22.715
34,22.740
35,22.767
36,22.789
37,22.813
38,22.836
39,22.859
40,22.883
41,22.909
42,22.934
43,22.957
44,22.980
45,22.998
46,23.019
47,23.046
48,23.070
49,23.096
50,23.119
51,23.145
52,23.170
53,23.198
54,23.226
55,23.251
56,23.276
57,23.301
58,23.335
59,23.364
60,23.391
61,23.421
62,23.452
63,23.483
64,23.516
65,23.544
66,23.577
67,23.618
68,23.655
69,23.692
70,23.738
71,23.778
72,23.828
73,23.866
74,23.906
75,23.966
76,24.029
77,24.096
78,24.180
79,24.270
80,24.366
81,24.451
82,24.537
83,24.646
84,24.748
85,24.945
86,25.130
87,25.436
88,26.078
89,26.742
90,27.872
91,29.210
92,39.692
93,60.500
94,227.457
95,255.892
96,937.922
97,1695.875
98,1762.259
99,1814.197
100,1825.800
