starttime	seconds	ctime	dtime	ttime	wait
Sun Dec 27 17:15:13 2020	1609089313	0	2	3	1
Sun Dec 27 17:15:13 2020	1609089313	2	4	6	4
Sun Dec 27 17:15:13 2020	1609089313	2	4	6	4
Sun Dec 27 17:15:13 2020	1609089313	2	4	6	4
Sun Dec 27 17:15:13 2020	1609089313	2	4	6	4
Sun Dec 27 17:15:13 2020	1609089313	2	5	7	5
Sun Dec 27 17:15:13 2020	1609089313	2	5	7	5
Sun Dec 27 17:15:13 2020	1609089313	2	7	9	7
Sun Dec 27 17:15:13 2020	1609089313	2	7	9	7
Sun Dec 27 17:15:13 2020	1609089313	2	8	10	8
Sun Dec 27 17:15:13 2020	1609089313	2	8	10	8
Sun Dec 27 17:15:13 2020	1609089313	2	8	10	8
Sun Dec 27 17:15:13 2020	1609089313	2	8	10	8
Sun Dec 27 17:15:13 2020	1609089313	2	8	10	8
Sun Dec 27 17:15:13 2020	1609089313	2	8	10	8
Sun Dec 27 17:15:13 2020	1609089313	2	9	10	9
Sun Dec 27 17:15:13 2020	1609089313	2	9	11	9
Sun Dec 27 17:15:13 2020	1609089313	2	9	11	9
Sun Dec 27 17:15:13 2020	1609089313	2	9	11	9
Sun Dec 27 17:15:13 2020	1609089313	2	9	11	9
Sun Dec 27 17:15:13 2020	1609089313	2	9	11	9
Sun Dec 27 17:15:13 2020	1609089313	2	10	11	10
Sun Dec 27 17:15:13 2020	1609089313	2	10	12	10
Sun Dec 27 17:15:13 2020	1609089313	2	10	12	10
Sun Dec 27 17:15:13 2020	1609089313	2	10	12	10
Sun Dec 27 17:15:13 2020	1609089313	2	10	12	10
Sun Dec 27 17:15:13 2020	1609089313	2	11	12	11
Sun Dec 27 17:15:13 2020	1609089313	2	11	12	11
Sun Dec 27 17:15:13 2020	1609089313	2	11	13	11
Sun Dec 27 17:15:13 2020	1609089313	2	11	13	11
Sun Dec 27 17:15:13 2020	1609089313	2	11	13	11
Sun Dec 27 17:15:13 2020	1609089313	2	11	13	11
Sun Dec 27 17:15:13 2020	1609089313	2	11	13	11
Sun Dec 27 17:15:13 2020	1609089313	2	11	13	11
Sun Dec 27 17:15:13 2020	1609089313	2	11	13	11
Sun Dec 27 17:15:13 2020	1609089313	2	11	13	11
Sun Dec 27 17:15:13 2020	1609089313	2	12	14	12
Sun Dec 27 17:15:13 2020	1609089313	2	12	14	12
Sun Dec 27 17:15:14 2020	1609089314	0	13	14	13
Sun Dec 27 17:15:14 2020	1609089314	0	14	14	13
