Percentage served,Time in ms
0,7.537
1,19.705
2,21.738
3,22.068
4,22.153
5,22.220
6,22.285
7,22.328
8,22.368
9,22.429
10,22.505
11,22.576
12,22.717
13,22.915
14,23.104
15,23.517
16,24.252
17,25.553
18,27.324
19,28.516
20,30.164
21,31.306
22,31.766
23,31.984
24,32.136
25,32.315
26,32.412
27,32.518
28,32.666
29,32.771
30,32.963
31,33.087
32,33.182
33,33.329
34,33.385
35,33.474
36,33.554
37,33.620
38,33.678
39,33.758
40,33.827
41,33.888
42,33.963
43,34.019
44,34.099
45,34.150
46,34.205
47,34.298
48,34.384
49,34.450
50,34.495
51,34.553
52,34.633
53,34.696
54,34.776
55,34.843
56,34.914
57,35.020
58,35.146
59,35.263
60,35.371
61,35.516
62,35.658
63,35.849
64,36.035
65,36.205
66,36.370
67,36.530
68,36.699
69,36.926
70,37.202
71,37.473
72,37.688
73,37.838
74,37.968
75,38.190
76,38.510
77,38.721
78,38.965
79,39.148
80,39.376
81,39.758
82,40.026
83,40.214
84,40.423
85,41.033
86,41.639
87,42.574
88,43.447
89,43.981
90,44.496
91,48.729
92,58.744
93,71.109
94,239.671
95,453.917
96,1732.054
97,1831.507
98,1837.652
99,1843.542
100,3619.256
