Percentage served,Time in ms
0,14.927
1,21.417
2,21.692
3,21.855
4,21.967
5,22.049
6,22.141
7,22.221
8,22.271
9,22.330
10,22.395
11,22.442
12,22.489
13,22.539
14,22.587
15,22.629
16,22.679
17,22.717
18,22.756
19,22.791
20,22.828
21,22.866
22,22.905
23,22.939
24,22.975
25,23.015
26,23.048
27,23.083
28,23.115
29,23.156
30,23.194
31,23.228
32,23.260
33,23.289
34,23.332
35,23.364
36,23.400
37,23.431
38,23.466
39,23.502
40,23.535
41,23.569
42,23.609
43,23.644
44,23.679
45,23.720
46,23.756
47,23.796
48,23.841
49,23.879
50,23.927
51,23.976
52,24.019
53,24.055
54,24.094
55,24.136
56,24.189
57,24.226
58,24.264
59,24.298
60,24.346
61,24.391
62,24.453
63,24.516
64,24.564
65,24.625
66,24.682
67,24.745
68,24.817
69,24.895
70,24.979
71,25.061
72,25.181
73,25.315
74,25.451
75,25.592
76,25.784
77,25.986
78,26.147
79,26.332
80,26.546
81,26.773
82,27.071
83,27.537
84,28.183
85,29.182
86,30.952
87,34.097
88,97.474
89,217.443
90,227.153
91,233.529
92,315.047
93,847.978
94,1045.832
95,1785.068
96,1820.945
97,1946.027
98,1984.692
99,2037.230
100,2099.361
