Percentage served,Time in ms
0,5.857
1,20.764
2,21.020
3,21.175
4,21.273
5,21.333
6,21.400
7,21.450
8,21.490
9,21.530
10,21.571
11,21.607
12,21.633
13,21.662
14,21.690
15,21.715
16,21.735
17,21.757
18,21.783
19,21.803
20,21.826
21,21.845
22,21.867
23,21.886
24,21.906
25,21.926
26,21.943
27,21.961
28,21.978
29,21.995
30,22.015
31,22.032
32,22.046
33,22.060
34,22.076
35,22.093
36,22.110
37,22.129
38,22.144
39,22.160
40,22.178
41,22.194
42,22.210
43,22.227
44,22.245
45,22.262
46,22.278
47,22.291
48,22.310
49,22.325
50,22.339
51,22.356
52,22.377
53,22.396
54,22.415
55,22.433
56,22.452
57,22.467
58,22.488
59,22.507
60,22.525
61,22.547
62,22.571
63,22.593
64,22.611
65,22.636
66,22.664
67,22.690
68,22.714
69,22.744
70,22.776
71,22.809
72,22.847
73,22.878
74,22.910
75,22.946
76,23.001
77,23.058
78,23.124
79,23.185
80,23.252
81,23.343
82,23.437
83,23.550
84,23.695
85,23.896
86,24.167
87,24.474
88,24.733
89,25.214
90,31.367
91,36.436
92,37.296
93,37.851
94,38.433
95,39.145
96,40.251
97,56.390
98,229.397
99,1814.528
100,1826.782
