Percentage served,Time in ms
0,9.535
1,19.701
2,21.292
3,21.931
4,22.031
5,22.091
6,22.153
7,22.194
8,22.243
9,22.273
10,22.307
11,22.335
12,22.364
13,22.383
14,22.405
15,22.428
16,22.448
17,22.467
18,22.485
19,22.502
20,22.521
21,22.540
22,22.558
23,22.570
24,22.585
25,22.601
26,22.617
27,22.633
28,22.648
29,22.661
30,22.674
31,22.689
32,22.702
33,22.713
34,22.733
35,22.744
36,22.757
37,22.769
38,22.789
39,22.802
40,22.817
41,22.829
42,22.841
43,22.855
44,22.873
45,22.891
46,22.911
47,22.928
48,22.948
49,22.970
50,22.990
51,23.007
52,23.029
53,23.050
54,23.081
55,23.115
56,23.143
57,23.170
58,23.207
59,23.232
60,23.264
61,23.306
62,23.340
63,23.376
64,23.422
65,23.467
66,23.514
67,23.570
68,23.609
69,23.661
70,23.700
71,23.747
72,23.787
73,23.836
74,23.882
75,23.949
76,23.985
77,24.041
78,24.125
79,24.221
80,24.357
81,24.501
82,24.699
83,24.954
84,25.149
85,25.467
86,25.966
87,26.800
88,27.649
89,28.466
90,42.238
91,50.015
92,57.398
93,255.602
94,871.297
95,877.442
96,902.962
97,912.455
98,919.429
99,1766.395
100,1772.987
