Percentage served,Time in ms
0,12.191
1,23.636
2,23.856
3,24.049
4,24.315
5,24.523
6,24.705
7,24.909
8,25.214
9,25.516
10,25.755
11,25.971
12,26.137
13,26.255
14,26.361
15,26.456
16,26.543
17,26.620
18,26.693
19,26.797
20,26.896
21,27.012
22,27.121
23,27.216
24,27.292
25,27.362
26,27.444
27,27.514
28,27.585
29,27.652
30,27.705
31,27.780
32,27.834
33,27.897
34,27.961
35,28.030
36,28.097
37,28.144
38,28.206
39,28.265
40,28.333
41,28.398
42,28.453
43,28.509
44,28.564
45,28.614
46,28.664
47,28.717
48,28.764
49,28.805
50,28.845
51,28.890
52,28.941
53,28.998
54,29.061
55,29.112
56,29.158
57,29.214
58,29.266
59,29.322
60,29.378
61,29.435
62,29.501
63,29.560
64,29.623
65,29.703
66,29.768
67,29.834
68,29.911
69,29.996
70,30.076
71,30.152
72,30.279
73,30.366
74,30.473
75,30.569
76,30.723
77,30.902
78,31.153
79,31.414
80,31.710
81,32.112
82,32.496
83,33.034
84,33.541
85,33.948
86,34.356
87,34.667
88,35.187
89,35.775
90,36.366
91,36.882
92,37.590
93,48.836
94,66.523
95,264.625
96,1817.465
97,3509.147
98,3563.820
99,3583.664
100,7260.604
