Percentage served,Time in ms
0,9.792
1,20.072
2,20.340
3,20.467
4,20.566
5,20.631
6,20.697
7,20.775
8,20.840
9,20.905
10,20.975
11,21.045
12,21.107
13,21.170
14,21.216
15,21.272
16,21.319
17,21.363
18,21.403
19,21.443
20,21.478
21,21.513
22,21.554
23,21.593
24,21.630
25,21.664
26,21.700
27,21.733
28,21.771
29,21.807
30,21.848
31,21.882
32,21.921
33,21.961
34,22.013
35,22.045
36,22.086
37,22.131
38,22.177
39,22.224
40,22.270
41,22.326
42,22.387
43,22.450
44,22.515
45,22.570
46,22.638
47,22.695
48,22.763
49,22.840
50,22.913
51,22.987
52,23.075
53,23.139
54,23.211
55,23.288
56,23.354
57,23.444
58,23.522
59,23.599
60,23.671
61,23.744
62,23.819
63,23.930
64,24.066
65,24.207
66,24.396
67,24.526
68,24.634
69,24.725
70,24.811
71,24.914
72,25.008
73,25.096
74,25.190
75,25.308
76,25.380
77,25.468
78,25.545
79,25.615
80,25.714
81,25.795
82,25.878
83,25.960
84,26.046
85,26.138
86,26.232
87,26.355
88,26.488
89,26.613
90,26.827
91,27.114
92,27.416
93,28.004
94,29.379
95,29.955
96,44.376
97,236.523
98,1040.816
99,1729.081
100,1860.933
