Percentage served,Time in ms
0,4.690
1,20.176
2,23.384
3,25.112
4,25.460
5,25.617
6,25.781
7,25.884
8,25.979
9,26.062
10,26.129
11,26.183
12,26.236
13,26.289
14,26.335
15,26.368
16,26.409
17,26.445
18,26.473
19,26.506
20,26.539
21,26.565
22,26.587
23,26.619
24,26.649
25,26.675
26,26.706
27,26.738
28,26.766
29,26.792
30,26.829
31,26.865
32,26.904
33,26.948
34,26.984
35,27.032
36,27.074
37,27.112
38,27.148
39,27.192
40,27.245
41,27.286
42,27.324
43,27.359
44,27.394
45,27.439
46,27.482
47,27.527
48,27.568
49,27.601
50,27.646
51,27.689
52,27.724
53,27.766
54,27.818
55,27.870
56,27.928
57,27.986
58,28.044
59,28.093
60,28.164
61,28.217
62,28.289
63,28.353
64,28.430
65,28.508
66,28.570
67,28.647
68,28.708
69,28.778
70,28.846
71,28.911
72,28.979
73,29.033
74,29.115
75,29.173
76,29.241
77,29.312
78,29.394
79,29.456
80,29.534
81,29.618
82,29.710
83,29.798
84,29.884
85,30.005
86,30.120
87,30.247
88,30.481
89,30.688
90,30.910
91,31.189
92,31.434
93,31.687
94,31.932
95,32.152
96,32.500
97,34.587
98,43.972
99,932.416
100,1807.627
