Percentage served,Time in ms
0,17.233
1,22.220
2,22.704
3,22.969
4,23.201
5,23.472
6,23.710
7,23.914
8,24.041
9,24.153
10,24.254
11,24.371
12,24.461
13,24.549
14,24.640
15,24.732
16,24.821
17,24.905
18,24.991
19,25.074
20,25.174
21,25.264
22,25.369
23,25.459
24,25.549
25,25.631
26,25.734
27,25.821
28,25.929
29,26.024
30,26.123
31,26.225
32,26.315
33,26.420
34,26.506
35,26.604
36,26.676
37,26.757
38,26.842
39,26.912
40,26.995
41,27.074
42,27.152
43,27.243
44,27.345
45,27.448
46,27.551
47,27.652
48,27.760
49,27.889
50,28.025
51,28.156
52,28.273
53,28.394
54,28.516
55,28.625
56,28.763
57,28.897
58,29.020
59,29.145
60,29.268
61,29.401
62,29.527
63,29.654
64,29.778
65,29.904
66,30.045
67,30.189
68,30.316
69,30.462
70,30.622
71,30.852
72,31.107
73,31.322
74,31.526
75,31.754
76,31.982
77,32.205
78,32.411
79,32.677
80,33.034
81,33.456
82,34.000
83,34.533
84,35.451
85,36.929
86,38.118
87,39.918
88,68.543
89,205.694
90,232.777
91,245.744
92,445.103
93,1031.655
94,1704.994
95,7244.656
96,7278.874
97,7293.329
98,7536.893
99,14454.372
100,14469.666
