Percentage served,Time in ms
0,8.138
1,22.781
2,23.204
3,24.388
4,24.723
5,24.976
6,25.227
7,25.493
8,25.725
9,25.922
10,26.077
11,26.245
12,26.397
13,26.488
14,26.590
15,26.691
16,26.774
17,26.860
18,26.942
19,27.008
20,27.084
21,27.152
22,27.227
23,27.319
24,27.397
25,27.491
26,27.584
27,27.661
28,27.737
29,27.806
30,27.867
31,27.915
32,27.965
33,28.007
34,28.053
35,28.091
36,28.124
37,28.163
38,28.196
39,28.232
40,28.267
41,28.298
42,28.329
43,28.365
44,28.395
45,28.429
46,28.459
47,28.490
48,28.519
49,28.548
50,28.580
51,28.609
52,28.638
53,28.666
54,28.695
55,28.727
56,28.765
57,28.799
58,28.826
59,28.858
60,28.892
61,28.925
62,28.962
63,28.994
64,29.026
65,29.063
66,29.101
67,29.142
68,29.177
69,29.208
70,29.238
71,29.275
72,29.304
73,29.335
74,29.367
75,29.401
76,29.434
77,29.466
78,29.503
79,29.542
80,29.574
81,29.610
82,29.647
83,29.687
84,29.733
85,29.777
86,29.825
87,29.873
88,29.930
89,29.996
90,30.062
91,30.126
92,30.215
93,30.305
94,30.415
95,30.605
96,30.911
97,37.282
98,237.839
99,1756.513
100,3443.690
