starttime	seconds	ctime	dtime	ttime	wait
Sun Dec 27 15:40:37 2020	1609083637	0	7	8	1
Sun Dec 27 15:40:39 2020	1609083639	1	26	27	26
Sun Dec 27 15:40:39 2020	1609083639	0	27	27	27
Sun Dec 27 15:40:39 2020	1609083639	0	27	27	27
Sun Dec 27 15:40:39 2020	1609083639	0	27	27	27
Sun Dec 27 15:40:39 2020	1609083639	0	27	27	27
Sun Dec 27 15:40:39 2020	1609083639	0	27	27	27
Sun Dec 27 15:40:39 2020	1609083639	0	27	27	27
Sun Dec 27 15:40:39 2020	1609083639	0	27	27	27
Sun Dec 27 15:40:39 2020	1609083639	1	28	29	28
Sun Dec 27 15:40:39 2020	1609083639	0	28	29	28
Sun Dec 27 15:40:39 2020	1609083639	0	28	29	28
Sun Dec 27 15:40:39 2020	1609083639	0	29	29	29
Sun Dec 27 15:40:39 2020	1609083639	0	28	29	28
Sun Dec 27 15:40:39 2020	1609083639	1	28	29	28
Sun Dec 27 15:40:39 2020	1609083639	0	29	29	29
Sun Dec 27 15:40:39 2020	1609083639	0	29	29	29
Sun Dec 27 15:40:39 2020	1609083639	0	29	29	29
Sun Dec 27 15:40:39 2020	1609083639	1	28	29	28
Sun Dec 27 15:40:39 2020	1609083639	1	29	29	29
Sun Dec 27 15:40:39 2020	1609083639	1	28	29	28
Sun Dec 27 15:40:39 2020	1609083639	0	29	29	29
Sun Dec 27 15:40:39 2020	1609083639	1	29	29	29
Sun Dec 27 15:40:39 2020	1609083639	1	29	29	29
Sun Dec 27 15:40:39 2020	1609083639	1	29	29	29
Sun Dec 27 15:40:39 2020	1609083639	0	29	29	29
Sun Dec 27 15:40:39 2020	1609083639	1	29	29	29
Sun Dec 27 15:40:39 2020	1609083639	1	29	29	29
Sun Dec 27 15:40:39 2020	1609083639	1	29	29	29
Sun Dec 27 15:40:39 2020	1609083639	0	29	29	29
Sun Dec 27 15:40:39 2020	1609083639	1	29	29	29
Sun Dec 27 15:40:39 2020	1609083639	0	29	29	29
Sun Dec 27 15:40:39 2020	1609083639	0	29	29	29
Sun Dec 27 15:40:39 2020	1609083639	0	29	29	29
Sun Dec 27 15:40:39 2020	1609083639	1	28	29	28
Sun Dec 27 15:40:39 2020	1609083639	1	29	29	29
Sun Dec 27 15:40:39 2020	1609083639	0	29	29	29
Sun Dec 27 15:40:39 2020	1609083639	1	29	29	29
Sun Dec 27 15:40:39 2020	1609083639	0	29	29	29
Sun Dec 27 15:40:39 2020	1609083639	1	29	29	29
Sun Dec 27 15:40:39 2020	1609083639	0	29	30	29
Sun Dec 27 15:40:39 2020	1609083639	0	29	30	29
Sun Dec 27 15:40:39 2020	1609083639	0	29	30	29
Sun Dec 27 15:40:39 2020	1609083639	0	29	30	29
Sun Dec 27 15:40:39 2020	1609083639	0	29	30	29
Sun Dec 27 15:40:39 2020	1609083639	0	29	30	29
Sun Dec 27 15:40:39 2020	1609083639	1	29	30	29
Sun Dec 27 15:40:39 2020	1609083639	1	29	30	29
Sun Dec 27 15:40:39 2020	1609083639	0	29	30	29
Sun Dec 27 15:40:39 2020	1609083639	0	30	30	30
Sun Dec 27 15:40:39 2020	1609083639	0	30	30	30
Sun Dec 27 15:40:39 2020	1609083639	0	30	30	30
Sun Dec 27 15:40:39 2020	1609083639	0	30	30	30
Sun Dec 27 15:40:39 2020	1609083639	0	30	30	30
Sun Dec 27 15:40:39 2020	1609083639	0	30	30	30
Sun Dec 27 15:40:38 2020	1609083638	1	30	30	30
Sun Dec 27 15:40:39 2020	1609083639	0	30	30	30
Sun Dec 27 15:40:38 2020	1609083638	1	30	30	30
Sun Dec 27 15:40:39 2020	1609083639	0	30	30	30
Sun Dec 27 15:40:38 2020	1609083638	1	30	30	30
