Percentage served,Time in ms
0,14.971
1,19.653
2,20.155
3,20.442
4,20.694
5,20.877
6,20.994
7,21.087
8,21.183
9,21.272
10,21.380
11,21.452
12,21.548
13,21.628
14,21.702
15,21.792
16,21.868
17,21.933
18,21.995
19,22.054
20,22.108
21,22.160
22,22.203
23,22.251
24,22.297
25,22.338
26,22.386
27,22.428
28,22.465
29,22.509
30,22.559
31,22.606
32,22.654
33,22.707
34,22.751
35,22.799
36,22.850
37,22.911
38,22.972
39,23.024
40,23.078
41,23.150
42,23.219
43,23.285
44,23.346
45,23.418
46,23.485
47,23.548
48,23.621
49,23.689
50,23.765
51,23.838
52,23.921
53,23.985
54,24.072
55,24.163
56,24.261
57,24.366
58,24.476
59,24.630
60,24.774
61,24.910
62,25.112
63,25.304
64,25.553
65,25.816
66,26.069
67,26.302
68,26.503
69,26.734
70,27.016
71,27.459
72,28.249
73,28.843
74,29.364
75,29.980
76,30.353
77,30.926
78,31.392
79,31.873
80,32.423
81,33.001
82,33.387
83,33.724
84,34.045
85,34.448
86,35.225
87,36.706
88,40.491
89,44.118
90,47.791
91,57.064
92,78.096
93,231.794
94,269.647
95,1024.616
96,1806.901
97,1834.376
98,3474.188
99,7023.966
100,7038.143
