Percentage served,Time in ms
0,17.289
1,20.843
2,20.960
3,21.055
4,21.121
5,21.188
6,21.247
7,21.299
8,21.373
9,21.448
10,21.530
11,21.619
12,21.702
13,21.804
14,21.909
15,22.018
16,22.151
17,22.285
18,22.423
19,22.579
20,22.750
21,22.911
22,23.021
23,23.109
24,23.191
25,23.262
26,23.337
27,23.410
28,23.489
29,23.561
30,23.638
31,23.717
32,23.806
33,23.893
34,23.958
35,24.018
36,24.084
37,24.163
38,24.229
39,24.296
40,24.369
41,24.442
42,24.507
43,24.567
44,24.637
45,24.698
46,24.766
47,24.824
48,24.898
49,24.976
50,25.034
51,25.097
52,25.170
53,25.237
54,25.312
55,25.395
56,25.459
57,25.536
58,25.627
59,25.704
60,25.804
61,25.892
62,26.026
63,26.138
64,26.269
65,26.383
66,26.529
67,26.676
68,26.797
69,26.971
70,27.145
71,27.290
72,27.420
73,27.575
74,27.721
75,27.914
76,28.174
77,28.399
78,28.666
79,28.907
80,29.124
81,29.324
82,29.622
83,30.224
84,31.905
85,35.212
86,37.754
87,40.687
88,48.937
89,68.474
90,232.015
91,419.637
92,1030.380
93,1747.629
94,1758.055
95,1814.529
96,1842.023
97,1904.833
98,1938.221
99,5553.521
100,7028.556
