Percentage served,Time in ms
0,13.454
1,22.355
2,22.895
3,23.267
4,23.575
5,23.780
6,23.953
7,24.101
8,24.228
9,24.320
10,24.387
11,24.452
12,24.525
13,24.591
14,24.663
15,24.741
16,24.836
17,24.914
18,25.007
19,25.151
20,25.295
21,25.430
22,25.532
23,25.660
24,25.756
25,25.854
26,25.949
27,26.061
28,26.175
29,26.299
30,26.412
31,26.563
32,26.694
33,26.877
34,27.042
35,27.284
36,27.725
37,28.203
38,28.735
39,29.319
40,29.848
41,30.256
42,30.632
43,30.990
44,31.316
45,31.634
46,32.091
47,32.467
48,32.953
49,33.302
50,33.670
51,33.984
52,34.171
53,34.369
54,34.578
55,34.716
56,34.883
57,34.993
58,35.168
59,35.270
60,35.378
61,35.490
62,35.631
63,35.746
64,35.862
65,35.994
66,36.085
67,36.169
68,36.280
69,36.405
70,36.545
71,36.698
72,36.850
73,37.034
74,37.204
75,37.379
76,37.586
77,37.901
78,38.198
79,38.386
80,38.654
81,38.862
82,39.208
83,39.531
84,40.024
85,40.596
86,41.030
87,41.755
88,42.896
89,45.077
90,49.441
91,208.008
92,235.676
93,241.592
94,247.195
95,450.466
96,1033.291
97,3335.969
98,3506.360
99,3558.624
100,7015.489
