Percentage served,Time in ms
0,8.647
1,20.628
2,21.031
3,21.146
4,21.267
5,21.347
6,21.402
7,21.452
8,21.497
9,21.539
10,21.569
11,21.605
12,21.635
13,21.673
14,21.704
15,21.737
16,21.768
17,21.796
18,21.819
19,21.855
20,21.883
21,21.906
22,21.926
23,21.947
24,21.973
25,21.996
26,22.017
27,22.037
28,22.059
29,22.079
30,22.106
31,22.125
32,22.147
33,22.167
34,22.185
35,22.206
36,22.228
37,22.244
38,22.263
39,22.282
40,22.301
41,22.320
42,22.338
43,22.357
44,22.379
45,22.396
46,22.415
47,22.432
48,22.449
49,22.465
50,22.490
51,22.510
52,22.531
53,22.550
54,22.572
55,22.593
56,22.618
57,22.640
58,22.665
59,22.692
60,22.724
61,22.754
62,22.781
63,22.810
64,22.837
65,22.872
66,22.906
67,22.939
68,22.975
69,23.018
70,23.061
71,23.102
72,23.142
73,23.190
74,23.245
75,23.311
76,23.364
77,23.435
78,23.514
79,23.594
80,23.677
81,23.780
82,23.874
83,24.011
84,24.208
85,24.464
86,24.738
87,25.066
88,25.332
89,25.527
90,25.724
91,25.890
92,26.184
93,26.669
94,27.221
95,27.918
96,28.215
97,31.049
98,229.981
99,1746.211
100,1757.362
