Percentage served,Time in ms
0,9.345
1,28.061
2,29.234
3,29.421
4,29.627
5,29.730
6,29.803
7,29.868
8,29.931
9,29.995
10,30.081
11,30.136
12,30.194
13,30.244
14,30.294
15,30.346
16,30.393
17,30.441
18,30.491
19,30.529
20,30.590
21,30.628
22,30.686
23,30.777
24,30.872
25,31.007
26,31.126
27,31.278
28,31.486
29,31.697
30,31.873
31,32.011
32,32.188
33,32.387
34,32.595
35,32.703
36,32.791
37,32.897
38,33.003
39,33.073
40,33.158
41,33.243
42,33.335
43,33.470
44,33.590
45,33.705
46,33.798
47,33.930
48,34.046
49,34.126
50,34.169
51,34.244
52,34.295
53,34.341
54,34.380
55,34.477
56,34.563
57,34.641
58,34.707
59,34.791
60,34.861
61,34.942
62,35.084
63,35.196
64,35.299
65,35.380
66,35.486
67,35.571
68,35.671
69,35.748
70,35.880
71,36.026
72,36.139
73,36.269
74,36.422
75,36.579
76,36.765
77,36.984
78,37.177
79,37.581
80,38.093
81,39.208
82,41.238
83,42.162
84,42.774
85,43.289
86,43.733
87,46.048
88,64.661
89,76.591
90,90.725
91,238.626
92,249.831
93,301.217
94,526.275
95,1048.535
96,1819.800
97,1829.522
98,1888.498
99,1898.352
100,1906.398
