Percentage served,Time in ms
0,5.634
1,26.682
2,28.377
3,28.550
4,28.653
5,28.720
6,28.783
7,28.830
8,28.888
9,28.928
10,28.959
11,28.992
12,29.023
13,29.049
14,29.073
15,29.099
16,29.120
17,29.140
18,29.160
19,29.182
20,29.199
21,29.221
22,29.244
23,29.264
24,29.280
25,29.299
26,29.321
27,29.342
28,29.362
29,29.380
30,29.398
31,29.420
32,29.439
33,29.459
34,29.478
35,29.500
36,29.521
37,29.543
38,29.568
39,29.591
40,29.611
41,29.633
42,29.659
43,29.689
44,29.719
45,29.750
46,29.782
47,29.809
48,29.839
49,29.869
50,29.903
51,29.938
52,29.983
53,30.040
54,30.089
55,30.151
56,30.209
57,30.273
58,30.356
59,30.422
60,30.486
61,30.563
62,30.622
63,30.697
64,30.776
65,30.879
66,30.978
67,31.071
68,31.157
69,31.254
70,31.342
71,31.448
72,31.532
73,31.629
74,31.752
75,31.856
76,31.952
77,32.041
78,32.133
79,32.246
80,32.392
81,32.539
82,32.716
83,32.938
84,33.129
85,33.362
86,33.611
87,33.951
88,34.249
89,34.690
90,35.122
91,35.413
92,35.783
93,36.292
94,37.020
95,37.682
96,38.144
97,39.626
98,41.355
99,252.774
100,3494.801
