Percentage served,Time in ms
0,15.059
1,28.061
2,28.265
3,28.483
4,28.649
5,28.808
6,28.934
7,29.053
8,29.132
9,29.218
10,29.275
11,29.338
12,29.390
13,29.466
14,29.549
15,29.651
16,29.754
17,29.843
18,29.951
19,30.061
20,30.256
21,30.439
22,30.561
23,30.671
24,30.822
25,30.994
26,31.263
27,31.893
28,32.551
29,32.984
30,33.791
31,34.085
32,34.525
33,35.134
34,35.586
35,36.186
36,36.946
37,37.535
38,37.820
39,38.014
40,38.275
41,38.504
42,38.717
43,38.911
44,39.038
45,39.183
46,39.398
47,39.616
48,39.811
49,39.971
50,40.138
51,40.285
52,40.434
53,40.544
54,40.659
55,40.800
56,40.924
57,41.061
58,41.221
59,41.389
60,41.515
61,41.637
62,41.788
63,41.946
64,42.111
65,42.264
66,42.419
67,42.616
68,42.795
69,42.956
70,43.169
71,43.350
72,43.604
73,43.869
74,44.143
75,44.790
76,45.345
77,45.924
78,46.363
79,46.766
80,47.283
81,47.838
82,48.378
83,49.331
84,50.494
85,52.611
86,56.569
87,78.753
88,205.874
89,243.423
90,250.232
91,263.960
92,457.551
93,933.096
94,1065.113
95,1705.189
96,8797.240
97,13925.019
98,14439.952
99,14456.301
100,28776.296
