starttime	seconds	ctime	dtime	ttime	wait
Thu Dec 24 19:15:43 2020	1608837343	2	20	23	20
Thu Dec 24 19:15:43 2020	1608837343	3	20	23	20
Thu Dec 24 19:15:43 2020	1608837343	2	20	23	20
Thu Dec 24 19:15:43 2020	1608837343	2	20	23	20
Thu Dec 24 19:15:43 2020	1608837343	3	20	23	20
Thu Dec 24 19:15:43 2020	1608837343	3	20	23	20
Thu Dec 24 19:15:43 2020	1608837343	3	20	23	20
Thu Dec 24 19:15:43 2020	1608837343	3	20	23	20
Thu Dec 24 19:15:43 2020	1608837343	3	20	23	20
Thu Dec 24 19:15:43 2020	1608837343	3	20	23	20
Thu Dec 24 19:15:43 2020	1608837343	3	20	23	20
Thu Dec 24 19:15:43 2020	1608837343	3	20	23	20
Thu Dec 24 19:15:43 2020	1608837343	3	20	23	20
Thu Dec 24 19:15:43 2020	1608837343	3	20	23	20
Thu Dec 24 19:15:43 2020	1608837343	3	20	23	20
Thu Dec 24 19:15:42 2020	1608837342	1	22	23	2
Thu Dec 24 19:15:43 2020	1608837343	3	20	23	20
Thu Dec 24 19:15:43 2020	1608837343	3	20	23	20
Thu Dec 24 19:15:43 2020	1608837343	3	20	23	20
Thu Dec 24 19:15:43 2020	1608837343	3	20	23	20
Thu Dec 24 19:15:43 2020	1608837343	2	22	24	22
Thu Dec 24 19:15:43 2020	1608837343	2	22	24	22
Thu Dec 24 19:15:43 2020	1608837343	3	21	24	20
Thu Dec 24 19:15:43 2020	1608837343	6	19	25	19
Thu Dec 24 19:15:45 2020	1608837345	5	20	25	20
Thu Dec 24 19:15:45 2020	1608837345	5	20	25	20
Thu Dec 24 19:15:43 2020	1608837343	2	23	25	23
Thu Dec 24 19:15:43 2020	1608837343	4	21	25	21
Thu Dec 24 19:15:43 2020	1608837343	4	21	25	21
Thu Dec 24 19:15:43 2020	1608837343	6	19	25	19
Thu Dec 24 19:15:43 2020	1608837343	4	21	25	21
Thu Dec 24 19:15:45 2020	1608837345	5	20	25	20
Thu Dec 24 19:15:43 2020	1608837343	4	21	25	21
Thu Dec 24 19:15:43 2020	1608837343	4	21	25	21
Thu Dec 24 19:15:43 2020	1608837343	4	21	25	21
Thu Dec 24 19:15:44 2020	1608837344	4	21	25	21
Thu Dec 24 19:15:44 2020	1608837344	4	21	25	21
Thu Dec 24 19:15:44 2020	1608837344	4	21	25	21
Thu Dec 24 19:15:44 2020	1608837344	4	21	25	21
Thu Dec 24 19:15:43 2020	1608837343	6	20	26	20
Thu Dec 24 19:15:43 2020	1608837343	6	19	26	19
Thu Dec 24 19:15:45 2020	1608837345	6	19	26	19
Thu Dec 24 19:15:44 2020	1608837344	4	21	26	21
Thu Dec 24 19:15:43 2020	1608837343	6	19	26	19
Thu Dec 24 19:15:45 2020	1608837345	6	19	26	19
Thu Dec 24 19:15:44 2020	1608837344	4	21	26	21
Thu Dec 24 19:15:43 2020	1608837343	6	20	26	20
Thu Dec 24 19:15:43 2020	1608837343	5	20	26	20
Thu Dec 24 19:15:43 2020	1608837343	5	20	26	20
Thu Dec 24 19:15:43 2020	1608837343	5	20	26	20
Thu Dec 24 19:15:43 2020	1608837343	7	19	26	19
Thu Dec 24 19:15:45 2020	1608837345	6	20	26	20
Thu Dec 24 19:15:43 2020	1608837343	7	19	26	19
Thu Dec 24 19:15:43 2020	1608837343	7	19	26	19
Thu Dec 24 19:15:45 2020	1608837345	6	20	26	20
Thu Dec 24 19:15:45 2020	1608837345	6	20	26	20
Thu Dec 24 19:15:43 2020	1608837343	3	23	26	23
Thu Dec 24 19:15:43 2020	1608837343	6	20	26	20
Thu Dec 24 19:15:43 2020	1608837343	6	20	26	20
Thu Dec 24 19:15:45 2020	1608837345	6	20	26	20
Thu Dec 24 19:15:43 2020	1608837343	2	24	26	24
Thu Dec 24 19:15:43 2020	1608837343	6	20	26	20
Thu Dec 24 19:15:45 2020	1608837345	6	20	26	20
Thu Dec 24 19:15:43 2020	1608837343	6	21	26	21
Thu Dec 24 19:15:43 2020	1608837343	3	24	26	24
Thu Dec 24 19:15:43 2020	1608837343	6	20	26	20
Thu Dec 24 19:15:43 2020	1608837343	3	24	26	24
Thu Dec 24 19:15:45 2020	1608837345	6	20	26	20
Thu Dec 24 19:15:43 2020	1608837343	3	24	26	24
Thu Dec 24 19:15:43 2020	1608837343	3	24	26	24
Thu Dec 24 19:15:43 2020	1608837343	3	24	26	24
Thu Dec 24 19:15:43 2020	1608837343	3	24	26	24
Thu Dec 24 19:15:43 2020	1608837343	4	23	27	23
Thu Dec 24 19:15:43 2020	1608837343	4	23	27	23
Thu Dec 24 19:15:43 2020	1608837343	4	23	27	23
Thu Dec 24 19:15:43 2020	1608837343	6	21	27	21
Thu Dec 24 19:15:43 2020	1608837343	4	23	27	23
Thu Dec 24 19:15:43 2020	1608837343	6	21	27	21
Thu Dec 24 19:15:43 2020	1608837343	6	21	27	21
Thu Dec 24 19:15:43 2020	1608837343	6	21	27	21
Thu Dec 24 19:15:43 2020	1608837343	1	26	27	25
Thu Dec 24 19:15:43 2020	1608837343	6	21	27	21
Thu Dec 24 19:15:43 2020	1608837343	1	26	27	26
Thu Dec 24 19:15:44 2020	1608837344	4	23	27	23
Thu Dec 24 19:15:44 2020	1608837344	4	23	27	23
Thu Dec 24 19:15:43 2020	1608837343	5	22	27	22
Thu Dec 24 19:15:43 2020	1608837343	1	26	27	26
