Percentage served,Time in ms
0,14.324
1,17.464
2,20.946
3,21.792
4,22.010
5,22.112
6,22.271
7,22.375
8,22.466
9,22.566
10,22.661
11,22.735
12,22.808
13,22.887
14,22.969
15,23.027
16,23.085
17,23.150
18,23.212
19,23.285
20,23.367
21,23.458
22,23.517
23,23.596
24,23.662
25,23.725
26,23.805
27,23.889
28,23.960
29,24.020
30,24.098
31,24.145
32,24.197
33,24.238
34,24.301
35,24.343
36,24.387
37,24.411
38,24.451
39,24.491
40,24.535
41,24.571
42,24.601
43,24.640
44,24.686
45,24.734
46,24.772
47,24.808
48,24.853
49,24.891
50,24.937
51,24.983
52,25.025
53,25.071
54,25.116
55,25.155
56,25.206
57,25.234
58,25.273
59,25.305
60,25.334
61,25.381
62,25.404
63,25.426
64,25.472
65,25.512
66,25.563
67,25.600
68,25.668
69,25.745
70,25.803
71,25.867
72,25.937
73,26.066
74,26.181
75,26.365
76,26.649
77,27.157
78,27.897
79,29.043
80,29.581
81,30.328
82,31.325
83,32.818
84,33.860
85,35.732
86,56.971
87,65.711
88,215.333
89,250.618
90,479.858
91,866.605
92,873.954
93,879.855
94,897.639
95,904.294
96,923.880
97,928.403
98,936.045
99,10072.883
100,14390.390
