starttime	seconds	ctime	dtime	ttime	wait
Thu Dec 24 19:28:26 2020	1608838106	1	13	13	1
Thu Dec 24 19:28:28 2020	1608838108	2	17	18	17
Thu Dec 24 19:28:28 2020	1608838108	2	17	19	17
Thu Dec 24 19:28:28 2020	1608838108	2	17	19	17
Thu Dec 24 19:28:28 2020	1608838108	2	17	19	17
Thu Dec 24 19:28:28 2020	1608838108	2	17	19	17
Thu Dec 24 19:28:28 2020	1608838108	2	17	19	17
Thu Dec 24 19:28:28 2020	1608838108	2	17	19	17
Thu Dec 24 19:28:28 2020	1608838108	2	17	19	17
Thu Dec 24 19:28:28 2020	1608838108	2	17	19	17
Thu Dec 24 19:28:28 2020	1608838108	2	17	19	17
Thu Dec 24 19:28:28 2020	1608838108	2	17	19	17
Thu Dec 24 19:28:28 2020	1608838108	2	17	19	17
Thu Dec 24 19:28:28 2020	1608838108	2	17	19	17
Thu Dec 24 19:28:28 2020	1608838108	2	18	19	18
Thu Dec 24 19:28:28 2020	1608838108	2	18	20	18
Thu Dec 24 19:28:28 2020	1608838108	2	18	20	18
Thu Dec 24 19:28:28 2020	1608838108	2	18	20	18
Thu Dec 24 19:28:28 2020	1608838108	2	18	20	18
Thu Dec 24 19:28:28 2020	1608838108	2	18	20	18
Thu Dec 24 19:28:28 2020	1608838108	2	18	20	18
Thu Dec 24 19:28:28 2020	1608838108	2	18	20	18
Thu Dec 24 19:28:28 2020	1608838108	2	18	20	18
Thu Dec 24 19:28:28 2020	1608838108	2	18	20	18
Thu Dec 24 19:28:28 2020	1608838108	2	18	20	18
Thu Dec 24 19:28:28 2020	1608838108	2	18	20	18
Thu Dec 24 19:28:28 2020	1608838108	2	18	20	18
Thu Dec 24 19:28:28 2020	1608838108	2	18	20	18
Thu Dec 24 19:28:28 2020	1608838108	2	18	20	18
Thu Dec 24 19:28:28 2020	1608838108	2	18	20	18
Thu Dec 24 19:28:28 2020	1608838108	2	19	21	19
Thu Dec 24 19:28:28 2020	1608838108	2	19	21	19
Thu Dec 24 19:28:28 2020	1608838108	2	19	21	19
Thu Dec 24 19:28:28 2020	1608838108	2	19	21	19
Thu Dec 24 19:28:28 2020	1608838108	2	19	21	19
Thu Dec 24 19:28:28 2020	1608838108	2	19	21	19
Thu Dec 24 19:28:28 2020	1608838108	2	19	21	19
Thu Dec 24 19:28:28 2020	1608838108	2	19	21	19
Thu Dec 24 19:28:28 2020	1608838108	1	20	21	20
Thu Dec 24 19:28:28 2020	1608838108	2	19	21	19
Thu Dec 24 19:28:28 2020	1608838108	2	19	21	19
Thu Dec 24 19:28:28 2020	1608838108	2	19	21	19
