Percentage served,Time in ms
0,7.085
1,19.555
2,19.677
3,19.791
4,19.950
5,20.170
6,20.259
7,20.326
8,20.388
9,20.435
10,20.482
11,20.518
12,20.561
13,20.600
14,20.640
15,20.677
16,20.725
17,20.778
18,20.819
19,20.867
20,20.918
21,20.992
22,21.068
23,21.156
24,21.221
25,21.289
26,21.342
27,21.398
28,21.451
29,21.501
30,21.553
31,21.602
32,21.666
33,21.712
34,21.759
35,21.799
36,21.838
37,21.876
38,21.909
39,21.936
40,21.972
41,21.999
42,22.031
43,22.064
44,22.093
45,22.124
46,22.155
47,22.185
48,22.215
49,22.245
50,22.282
51,22.307
52,22.340
53,22.365
54,22.399
55,22.431
56,22.468
57,22.498
58,22.529
59,22.566
60,22.606
61,22.638
62,22.681
63,22.726
64,22.772
65,22.824
66,22.875
67,22.927
68,22.979
69,23.039
70,23.096
71,23.160
72,23.224
73,23.306
74,23.401
75,23.487
76,23.591
77,23.709
78,23.820
79,23.953
80,24.063
81,24.189
82,24.346
83,24.513
84,24.683
85,24.834
86,24.947
87,25.077
88,25.297
89,25.520
90,25.753
91,25.951
92,26.117
93,26.356
94,26.899
95,28.333
96,34.289
97,35.562
98,69.038
99,225.755
100,1794.168
