Percentage served,Time in ms
0,15.432
1,19.378
2,21.090
3,21.540
4,21.713
5,21.860
6,21.994
7,22.114
8,22.233
9,22.311
10,22.399
11,22.541
12,22.673
13,22.771
14,22.893
15,23.038
16,23.183
17,23.378
18,23.626
19,23.810
20,24.033
21,24.183
22,24.283
23,24.395
24,24.495
25,24.568
26,24.632
27,24.684
28,24.758
29,24.831
30,24.906
31,24.963
32,25.009
33,25.100
34,25.179
35,25.244
36,25.286
37,25.357
38,25.415
39,25.505
40,25.552
41,25.646
42,25.738
43,25.817
44,25.905
45,26.051
46,26.183
47,26.327
48,26.420
49,26.502
50,26.572
51,26.731
52,26.818
53,26.969
54,27.099
55,27.287
56,27.373
57,27.495
58,27.663
59,27.869
60,28.016
61,28.178
62,28.396
63,28.572
64,28.757
65,28.921
66,29.175
67,29.369
68,29.598
69,29.909
70,30.149
71,30.580
72,31.110
73,32.250
74,33.101
75,33.696
76,36.520
77,36.996
78,38.236
79,68.759
80,78.499
81,202.249
82,226.612
83,233.052
84,257.411
85,277.719
86,469.979
87,875.721
88,880.977
89,903.066
90,909.527
91,922.184
92,931.996
93,937.738
94,955.272
95,961.065
96,968.045
97,4648.486
98,4654.976
99,7045.227
100,7295.950
