Percentage served,Time in ms
0,9.537
1,20.589
2,21.063
3,21.311
4,21.473
5,21.621
6,21.763
7,21.862
8,21.959
9,22.008
10,22.071
11,22.140
12,22.215
13,22.279
14,22.326
15,22.375
16,22.439
17,22.497
18,22.546
19,22.615
20,22.674
21,22.718
22,22.774
23,22.824
24,22.874
25,22.924
26,22.975
27,23.023
28,23.066
29,23.110
30,23.150
31,23.187
32,23.238
33,23.285
34,23.327
35,23.366
36,23.409
37,23.445
38,23.485
39,23.534
40,23.587
41,23.629
42,23.683
43,23.752
44,23.793
45,23.867
46,23.927
47,23.984
48,24.052
49,24.138
50,24.188
51,24.240
52,24.314
53,24.389
54,24.506
55,24.672
56,24.870
57,25.068
58,25.213
59,25.417
60,25.599
61,25.766
62,25.974
63,26.110
64,26.249
65,26.369
66,26.469
67,26.564
68,26.674
69,26.849
70,27.083
71,27.305
72,27.564
73,27.830
74,28.234
75,28.614
76,28.953
77,29.489
78,30.242
79,31.247
80,31.956
81,32.875
82,33.931
83,35.700
84,37.050
85,38.213
86,39.320
87,39.973
88,40.964
89,41.782
90,42.377
91,42.666
92,42.856
93,44.525
94,61.126
95,229.223
96,268.792
97,1243.152
98,3478.289
99,3572.790
100,3586.747
