Percentage served,Time in ms
0,7.631
1,16.149
2,18.618
3,19.109
4,19.531
5,19.884
6,20.049
7,20.149
8,20.238
9,20.327
10,20.378
11,20.426
12,20.482
13,20.519
14,20.552
15,20.583
16,20.627
17,20.658
18,20.695
19,20.720
20,20.747
21,20.777
22,20.806
23,20.827
24,20.847
25,20.865
26,20.896
27,20.933
28,20.957
29,20.977
30,21.005
31,21.030
32,21.052
33,21.072
34,21.096
35,21.113
36,21.138
37,21.161
38,21.180
39,21.207
40,21.226
41,21.244
42,21.264
43,21.292
44,21.314
45,21.338
46,21.364
47,21.398
48,21.416
49,21.437
50,21.462
51,21.490
52,21.517
53,21.541
54,21.570
55,21.598
56,21.621
57,21.639
58,21.674
59,21.704
60,21.726
61,21.754
62,21.798
63,21.842
64,21.875
65,21.925
66,21.978
67,22.030
68,22.073
69,22.128
70,22.222
71,22.280
72,22.363
73,22.439
74,22.576
75,22.685
76,22.844
77,23.046
78,23.289
79,23.525
80,23.872
81,24.339
82,24.656
83,25.044
84,25.252
85,25.547
86,25.937
87,26.419
88,28.022
89,29.462
90,30.181
91,31.309
92,36.836
93,43.298
94,224.557
95,249.086
96,472.563
97,876.411
98,881.612
99,901.735
100,1737.051
