Percentage served,Time in ms
0,12.008
1,20.854
2,22.141
3,22.564
4,22.812
5,23.004
6,23.106
7,23.222
8,23.316
9,23.398
10,23.461
11,23.543
12,23.647
13,23.751
14,23.832
15,23.895
16,23.964
17,24.031
18,24.089
19,24.156
20,24.201
21,24.256
22,24.301
23,24.346
24,24.398
25,24.440
26,24.484
27,24.540
28,24.585
29,24.653
30,24.695
31,24.746
32,24.795
33,24.855
34,24.912
35,24.966
36,25.002
37,25.053
38,25.098
39,25.162
40,25.207
41,25.253
42,25.298
43,25.364
44,25.414
45,25.470
46,25.511
47,25.564
48,25.629
49,25.701
50,25.776
51,25.838
52,25.892
53,25.952
54,26.005
55,26.070
56,26.132
57,26.204
58,26.273
59,26.345
60,26.427
61,26.484
62,26.551
63,26.640
64,26.700
65,26.769
66,26.830
67,26.892
68,26.956
69,27.054
70,27.153
71,27.236
72,27.362
73,27.489
74,27.618
75,27.908
76,28.159
77,28.426
78,28.786
79,29.221
80,29.660
81,30.134
82,30.575
83,31.470
84,35.733
85,45.147
86,78.337
87,218.830
88,227.755
89,230.539
90,233.436
91,244.741
92,437.560
93,866.327
94,1056.163
95,1803.223
96,1837.892
97,1858.713
98,1897.111
99,7350.056
100,14435.885
