Percentage served,Time in ms
0,12.446
1,16.499
2,19.155
3,19.447
4,19.582
5,19.671
6,19.780
7,19.836
8,19.893
9,19.930
10,19.981
11,20.033
12,20.081
13,20.121
14,20.160
15,20.198
16,20.226
17,20.257
18,20.298
19,20.334
20,20.359
21,20.405
22,20.444
23,20.478
24,20.507
25,20.536
26,20.572
27,20.593
28,20.613
29,20.638
30,20.671
31,20.705
32,20.729
33,20.755
34,20.784
35,20.805
36,20.834
37,20.862
38,20.887
39,20.912
40,20.934
41,20.963
42,20.991
43,21.028
44,21.055
45,21.091
46,21.122
47,21.164
48,21.196
49,21.233
50,21.268
51,21.296
52,21.342
53,21.374
54,21.408
55,21.452
56,21.501
57,21.551
58,21.609
59,21.678
60,21.738
61,21.803
62,21.875
63,21.970
64,22.073
65,22.207
66,22.343
67,22.497
68,22.818
69,23.218
70,23.600
71,23.761
72,24.082
73,24.389
74,25.203
75,25.775
76,26.115
77,26.340
78,26.567
79,26.858
80,27.432
81,28.870
82,33.861
83,60.259
84,70.413
85,205.905
86,229.245
87,249.109
88,471.728
89,894.491
90,906.473
91,912.557
92,927.580
93,933.912
94,939.094
95,1765.118
96,1770.861
97,1774.997
98,1822.870
99,1827.254
100,3491.080
