Percentage served,Time in ms
0,4.360
1,15.794
2,18.195
3,19.057
4,19.330
5,19.537
6,19.678
7,19.804
8,19.913
9,20.005
10,20.091
11,20.156
12,20.209
13,20.268
14,20.333
15,20.379
16,20.437
17,20.472
18,20.521
19,20.571
20,20.611
21,20.642
22,20.674
23,20.699
24,20.719
25,20.751
26,20.775
27,20.800
28,20.825
29,20.849
30,20.869
31,20.890
32,20.911
33,20.926
34,20.948
35,20.971
36,20.992
37,21.012
38,21.028
39,21.046
40,21.065
41,21.081
42,21.103
43,21.122
44,21.142
45,21.161
46,21.187
47,21.208
48,21.227
49,21.249
50,21.274
51,21.293
52,21.320
53,21.350
54,21.378
55,21.402
56,21.456
57,21.490
58,21.530
59,21.559
60,21.585
61,21.640
62,21.680
63,21.715
64,21.770
65,21.815
66,21.879
67,21.921
68,21.970
69,22.013
70,22.047
71,22.091
72,22.139
73,22.171
74,22.228
75,22.286
76,22.351
77,22.404
78,22.466
79,22.542
80,22.628
81,22.698
82,22.802
83,22.891
84,23.040
85,23.266
86,23.613
87,23.948
88,24.447
89,25.213
90,26.118
91,27.606
92,29.582
93,30.538
94,32.149
95,32.970
96,34.511
97,36.694
98,37.809
99,245.933
100,894.286
