Percentage served,Time in ms
0,6.110
1,15.169
2,18.185
3,19.381
4,19.685
5,19.997
6,20.209
7,20.312
8,20.381
9,20.436
10,20.494
11,20.529
12,20.565
13,20.609
14,20.641
15,20.678
16,20.723
17,20.759
18,20.785
19,20.806
20,20.825
21,20.846
22,20.867
23,20.887
24,20.906
25,20.932
26,20.956
27,20.973
28,20.992
29,21.012
30,21.035
31,21.053
32,21.076
33,21.091
34,21.108
35,21.128
36,21.147
37,21.161
38,21.179
39,21.196
40,21.215
41,21.233
42,21.247
43,21.260
44,21.278
45,21.295
46,21.310
47,21.327
48,21.341
49,21.357
50,21.372
51,21.391
52,21.406
53,21.425
54,21.444
55,21.466
56,21.488
57,21.508
58,21.529
59,21.551
60,21.566
61,21.593
62,21.620
63,21.644
64,21.682
65,21.713
66,21.753
67,21.799
68,21.838
69,21.881
70,21.939
71,22.031
72,22.163
73,22.368
74,22.610
75,23.007
76,23.363
77,23.675
78,23.874
79,24.187
80,24.476
81,24.966
82,26.267
83,26.762
84,27.187
85,28.507
86,30.167
87,31.547
88,31.942
89,32.423
90,33.616
91,34.481
92,37.143
93,39.057
94,40.120
95,40.932
96,42.988
97,466.732
98,877.120
99,882.261
100,1736.119
