Percentage served,Time in ms
0,4.869
1,15.068
2,15.156
3,15.207
4,15.248
5,15.285
6,15.317
7,15.347
8,15.382
9,15.417
10,15.446
11,15.484
12,15.526
13,15.555
14,15.593
15,15.632
16,15.676
17,15.721
18,15.769
19,15.815
20,15.855
21,15.896
22,15.946
23,15.986
24,16.038
25,16.112
26,16.179
27,16.270
28,16.359
29,16.433
30,16.516
31,16.610
32,16.662
33,16.709
34,16.742
35,16.777
36,16.803
37,16.823
38,16.846
39,16.864
40,16.881
41,16.897
42,16.911
43,16.927
44,16.942
45,16.960
46,16.976
47,16.992
48,17.010
49,17.025
50,17.040
51,17.054
52,17.073
53,17.089
54,17.105
55,17.121
56,17.136
57,17.153
58,17.173
59,17.190
60,17.206
61,17.224
62,17.244
63,17.266
64,17.285
65,17.306
66,17.327
67,17.348
68,17.370
69,17.394
70,17.419
71,17.442
72,17.476
73,17.506
74,17.533
75,17.571
76,17.600
77,17.640
78,17.683
79,17.729
80,17.764
81,17.817
82,17.876
83,17.928
84,18.006
85,18.105
86,18.213
87,18.341
88,18.473
89,18.598
90,18.725
91,18.850
92,19.008
93,19.383
94,19.642
95,20.062
96,20.348
97,21.336
98,23.626
99,24.979
100,29.129
