Percentage served,Time in ms
0,16.940
1,18.037
2,18.237
3,18.351
4,18.469
5,18.590
6,18.889
7,19.495
8,19.749
9,19.881
10,19.967
11,20.040
12,20.110
13,20.177
14,20.232
15,20.279
16,20.337
17,20.387
18,20.440
19,20.487
20,20.536
21,20.587
22,20.627
23,20.674
24,20.724
25,20.767
26,20.813
27,20.865
28,20.913
29,20.965
30,21.023
31,21.084
32,21.148
33,21.209
34,21.261
35,21.301
36,21.341
37,21.380
38,21.420
39,21.455
40,21.490
41,21.519
42,21.553
43,21.601
44,21.648
45,21.698
46,21.754
47,21.818
48,21.890
49,21.955
50,22.017
51,22.082
52,22.143
53,22.187
54,22.236
55,22.273
56,22.321
57,22.359
58,22.395
59,22.434
60,22.473
61,22.513
62,22.551
63,22.604
64,22.660
65,22.724
66,22.798
67,22.869
68,22.936
69,23.006
70,23.071
71,23.155
72,23.270
73,23.466
74,23.792
75,23.989
76,24.144
77,24.310
78,24.453
79,24.610
80,24.766
81,24.980
82,25.517
83,25.860
84,26.171
85,26.626
86,28.013
87,28.306
88,29.245
89,41.266
90,42.865
91,228.785
92,452.215
93,1069.143
94,2341.478
95,2684.869
96,2872.877
97,3441.873
98,3459.110
99,4468.033
100,6995.469
