Percentage served,Time in ms
0,4.939
1,19.102
2,20.349
3,20.724
4,20.812
5,20.878
6,20.921
7,20.955
8,20.989
9,21.017
10,21.048
11,21.070
12,21.086
13,21.105
14,21.127
15,21.148
16,21.170
17,21.191
18,21.209
19,21.224
20,21.239
21,21.254
22,21.267
23,21.282
24,21.296
25,21.308
26,21.321
27,21.335
28,21.349
29,21.361
30,21.373
31,21.389
32,21.402
33,21.416
34,21.427
35,21.438
36,21.449
37,21.464
38,21.482
39,21.494
40,21.507
41,21.523
42,21.538
43,21.554
44,21.571
45,21.586
46,21.604
47,21.618
48,21.633
49,21.658
50,21.677
51,21.693
52,21.711
53,21.727
54,21.745
55,21.762
56,21.783
57,21.807
58,21.826
59,21.848
60,21.873
61,21.896
62,21.916
63,21.933
64,21.955
65,21.992
66,22.014
67,22.043
68,22.074
69,22.120
70,22.154
71,22.188
72,22.220
73,22.257
74,22.301
75,22.352
76,22.403
77,22.449
78,22.518
79,22.600
80,22.684
81,22.798
82,22.932
83,23.237
84,23.778
85,24.525
86,25.134
87,25.477
88,26.275
89,28.361
90,30.660
91,33.002
92,34.875
93,35.439
94,35.933
95,36.574
96,37.419
97,37.913
98,38.857
99,274.432
100,937.487
