Percentage served,Time in ms
0,18.756
1,19.120
2,19.221
3,19.314
4,19.384
5,19.437
6,19.484
7,19.522
8,19.564
9,19.603
10,19.644
11,19.678
12,19.715
13,19.754
14,19.794
15,19.833
16,19.867
17,19.906
18,19.941
19,19.973
20,20.008
21,20.042
22,20.079
23,20.111
24,20.146
25,20.179
26,20.217
27,20.249
28,20.287
29,20.324
30,20.359
31,20.393
32,20.423
33,20.461
34,20.493
35,20.534
36,20.577
37,20.612
38,20.652
39,20.693
40,20.734
41,20.776
42,20.820
43,20.856
44,20.906
45,20.956
46,21.008
47,21.072
48,21.132
49,21.185
50,21.233
51,21.269
52,21.309
53,21.342
54,21.371
55,21.401
56,21.431
57,21.461
58,21.495
59,21.530
60,21.563
61,21.610
62,21.660
63,21.707
64,21.758
65,21.812
66,21.887
67,21.981
68,22.055
69,22.150
70,22.234
71,22.353
72,22.465
73,22.615
74,22.787
75,22.969
76,23.305
77,23.679
78,24.351
79,25.123
80,25.948
81,26.186
82,26.365
83,26.692
84,27.528
85,28.555
86,32.605
87,37.376
88,44.607
89,59.486
90,227.803
91,259.753
92,1064.016
93,1488.307
94,1699.754
95,1737.674
96,1789.056
97,1864.023
98,1918.326
99,2768.801
100,3452.334
