Percentage served,Time in ms
0,17.048
1,18.001
2,18.201
3,18.379
4,18.580
5,18.790
6,18.945
7,19.042
8,19.099
9,19.152
10,19.196
11,19.235
12,19.266
13,19.298
14,19.329
15,19.359
16,19.400
17,19.424
18,19.453
19,19.479
20,19.504
21,19.527
22,19.555
23,19.579
24,19.601
25,19.625
26,19.648
27,19.670
28,19.694
29,19.714
30,19.735
31,19.756
32,19.779
33,19.797
34,19.817
35,19.841
36,19.864
37,19.888
38,19.913
39,19.942
40,19.972
41,20.006
42,20.044
43,20.086
44,20.130
45,20.181
46,20.230
47,20.288
48,20.350
49,20.411
50,20.467
51,20.523
52,20.569
53,20.621
54,20.671
55,20.725
56,20.783
57,20.845
58,20.889
59,20.944
60,20.992
61,21.051
62,21.105
63,21.170
64,21.249
65,21.335
66,21.456
67,21.656
68,21.836
69,21.993
70,22.173
71,22.322
72,22.467
73,22.589
74,22.751
75,22.888
76,23.023
77,23.195
78,23.433
79,23.682
80,23.890
81,24.048
82,24.301
83,24.468
84,24.637
85,24.846
86,25.073
87,25.339
88,25.739
89,26.223
90,26.979
91,29.732
92,32.829
93,40.107
94,233.551
95,1041.265
96,1495.344
97,1686.845
98,1752.199
99,1883.378
100,3425.687
