starttime	seconds	ctime	dtime	ttime	wait
Fri Dec 25 00:12:21 2020	1608855141	1	12	13	2
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	20	22	20
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	1	20	22	20
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	20
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	2	21	22	21
Fri Dec 25 00:12:21 2020	1608855141	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	2	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	2	21	22	20
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:21 2020	1608855141	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	2	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	2	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	2	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	2	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	1	21	22	21
Fri Dec 25 00:12:21 2020	1608855141	1	21	22	21
Fri Dec 25 00:12:21 2020	1608855141	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	2	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	2	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	2	21	22	21
Fri Dec 25 00:12:21 2020	1608855141	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	2	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:21 2020	1608855141	1	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:21 2020	1608855141	1	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	2	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	2	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	1	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:21 2020	1608855141	1	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	2	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	2	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	2	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	1	21	22	21
Fri Dec 25 00:12:21 2020	1608855141	1	21	22	21
Fri Dec 25 00:12:21 2020	1608855141	1	21	22	21
Fri Dec 25 00:12:21 2020	1608855141	1	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	1	21	22	21
Fri Dec 25 00:12:21 2020	1608855141	1	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	2	21	22	21
Fri Dec 25 00:12:21 2020	1608855141	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	2	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:21 2020	1608855141	1	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	1	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	2	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:21 2020	1608855141	1	21	22	21
Fri Dec 25 00:12:21 2020	1608855141	2	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	2	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	1	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:21 2020	1608855141	1	21	22	21
Fri Dec 25 00:12:21 2020	1608855141	1	21	22	21
Fri Dec 25 00:12:23 2020	1608855143	1	21	22	21
Fri Dec 25 00:12:22 2020	1608855142	2	21	22	21
Fri Dec 25 00:12:21 2020	1608855141	1	21	22	21
Fri Dec 25 00:12:21 2020	1608855141	1	21	23	21
