starttime	seconds	ctime	dtime	ttime	wait
Thu Dec 24 19:07:19 2020	1608836839	1	7	8	1
Thu Dec 24 19:07:19 2020	1608836839	6	13	19	13
Thu Dec 24 19:07:19 2020	1608836839	6	13	19	13
Thu Dec 24 19:07:19 2020	1608836839	6	13	20	13
Thu Dec 24 19:07:19 2020	1608836839	6	14	20	14
Thu Dec 24 19:07:19 2020	1608836839	6	14	20	14
Thu Dec 24 19:07:19 2020	1608836839	6	14	20	14
Thu Dec 24 19:07:19 2020	1608836839	6	14	20	14
Thu Dec 24 19:07:19 2020	1608836839	6	14	20	14
Thu Dec 24 19:07:19 2020	1608836839	6	14	20	14
Thu Dec 24 19:07:19 2020	1608836839	6	14	20	14
Thu Dec 24 19:07:22 2020	1608836842	1	25	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	24	26	24
Thu Dec 24 19:07:22 2020	1608836842	1	25	26	24
Thu Dec 24 19:07:22 2020	1608836842	1	25	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	25	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	25	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	25	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	25	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	25	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	25	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	25	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	25	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	25	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	25	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	25	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	25	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	25	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	25	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	25	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	25	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	25	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	25	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	25	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	25	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	25	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	26	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	26	26	26
Thu Dec 24 19:07:22 2020	1608836842	2	25	26	25
Thu Dec 24 19:07:22 2020	1608836842	1	26	26	26
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	1	25	27	25
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	25
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	2	25	27	25
Thu Dec 24 19:07:22 2020	1608836842	2	25	27	25
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	25
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	2	26	27	25
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	2	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	2	26	27	26
Thu Dec 24 19:07:21 2020	1608836841	1	27	27	27
Thu Dec 24 19:07:22 2020	1608836842	1	27	27	27
Thu Dec 24 19:07:22 2020	1608836842	1	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	2	26	27	26
Thu Dec 24 19:07:22 2020	1608836842	1	27	27	27
Thu Dec 24 19:07:22 2020	1608836842	2	26	27	26
