Percentage served,Time in ms
0,7.014
1,28.220
2,28.659
3,29.329
4,29.713
5,29.830
6,29.905
7,29.985
8,30.040
9,30.087
10,30.122
11,30.145
12,30.171
13,30.187
14,30.204
15,30.218
16,30.231
17,30.244
18,30.260
19,30.275
20,30.291
21,30.306
22,30.318
23,30.333
24,30.347
25,30.363
26,30.380
27,30.392
28,30.406
29,30.419
30,30.432
31,30.446
32,30.458
33,30.470
34,30.484
35,30.497
36,30.511
37,30.526
38,30.543
39,30.559
40,30.573
41,30.587
42,30.599
43,30.612
44,30.623
45,30.634
46,30.645
47,30.653
48,30.663
49,30.673
50,30.682
51,30.691
52,30.700
53,30.710
54,30.720
55,30.732
56,30.743
57,30.755
58,30.765
59,30.775
60,30.786
61,30.798
62,30.808
63,30.820
64,30.832
65,30.843
66,30.856
67,30.866
68,30.877
69,30.890
70,30.901
71,30.911
72,30.926
73,30.939
74,30.953
75,30.968
76,30.988
77,31.002
78,31.022
79,31.040
80,31.058
81,31.079
82,31.099
83,31.122
84,31.151
85,31.177
86,31.216
87,31.259
88,31.309
89,31.351
90,31.427
91,31.549
92,32.183
93,32.469
94,33.118
95,34.515
96,36.842
97,38.689
98,39.080
99,277.815
100,3700.833
