Percentage served,Time in ms
0,15.747
1,28.605
2,30.151
3,30.467
4,30.533
5,30.584
6,30.635
7,30.673
8,30.719
9,30.755
10,30.794
11,30.815
12,30.843
13,30.871
14,30.893
15,30.910
16,30.931
17,30.952
18,30.971
19,30.991
20,31.010
21,31.035
22,31.060
23,31.088
24,31.128
25,31.167
26,31.187
27,31.208
28,31.238
29,31.259
30,31.284
31,31.308
32,31.327
33,31.354
34,31.397
35,31.451
36,31.509
37,31.568
38,31.619
39,31.656
40,31.680
41,31.707
42,31.728
43,31.743
44,31.758
45,31.781
46,31.800
47,31.829
48,31.859
49,31.890
50,31.933
51,31.990
52,32.048
53,32.193
54,32.326
55,32.375
56,32.435
57,32.499
58,32.617
59,32.780
60,32.928
61,33.022
62,33.118
63,33.292
64,33.504
65,33.609
66,33.722
67,33.959
68,34.275
69,34.514
70,34.889
71,35.580
72,36.067
73,36.619
74,37.126
75,37.573
76,38.083
77,38.472
78,39.114
79,40.027
80,44.471
81,70.111
82,84.525
83,233.160
84,247.122
85,280.482
86,488.379
87,912.766
88,1753.652
89,1762.549
90,1772.263
91,1813.844
92,1822.477
93,1842.409
94,1852.097
95,1861.920
96,1872.947
97,1882.520
98,3476.552
99,3625.252
100,3636.250
