Percentage served,Time in ms
0,8.124
1,27.467
2,29.587
3,29.738
4,29.790
5,29.837
6,29.868
7,29.903
8,29.944
9,29.979
10,30.007
11,30.035
12,30.069
13,30.097
14,30.120
15,30.147
16,30.169
17,30.189
18,30.209
19,30.225
20,30.241
21,30.258
22,30.278
23,30.291
24,30.307
25,30.321
26,30.336
27,30.348
28,30.362
29,30.380
30,30.398
31,30.417
32,30.434
33,30.452
34,30.469
35,30.485
36,30.500
37,30.516
38,30.530
39,30.542
40,30.558
41,30.577
42,30.594
43,30.610
44,30.629
45,30.653
46,30.683
47,30.707
48,30.729
49,30.752
50,30.771
51,30.785
52,30.798
53,30.813
54,30.827
55,30.841
56,30.853
57,30.864
58,30.875
59,30.889
60,30.906
61,30.915
62,30.927
63,30.938
64,30.949
65,30.959
66,30.971
67,30.982
68,30.993
69,31.006
70,31.017
71,31.029
72,31.040
73,31.054
74,31.067
75,31.077
76,31.091
77,31.104
78,31.117
79,31.131
80,31.149
81,31.166
82,31.189
83,31.219
84,31.246
85,31.277
86,31.312
87,31.356
88,31.420
89,31.513
90,31.672
91,31.825
92,32.052
93,32.366
94,32.826
95,33.192
96,34.516
97,42.511
98,461.637
99,1885.489
100,3434.085
