Percentage served,Time in ms
0,8.496
1,28.973
2,29.836
3,29.972
4,30.097
5,30.212
6,30.289
7,30.369
8,30.451
9,30.506
10,30.545
11,30.577
12,30.603
13,30.627
14,30.647
15,30.669
16,30.690
17,30.712
18,30.730
19,30.751
20,30.766
21,30.782
22,30.798
23,30.812
24,30.830
25,30.844
26,30.856
27,30.871
28,30.885
29,30.899
30,30.911
31,30.923
32,30.937
33,30.951
34,30.966
35,30.977
36,30.987
37,30.999
38,31.011
39,31.021
40,31.031
41,31.040
42,31.051
43,31.060
44,31.069
45,31.078
46,31.087
47,31.097
48,31.106
49,31.115
50,31.124
51,31.133
52,31.143
53,31.151
54,31.161
55,31.171
56,31.181
57,31.190
58,31.200
59,31.212
60,31.224
61,31.238
62,31.249
63,31.262
64,31.274
65,31.288
66,31.302
67,31.318
68,31.334
69,31.352
70,31.372
71,31.390
72,31.412
73,31.439
74,31.474
75,31.521
76,31.600
77,31.684
78,31.772
79,31.942
80,32.388
81,32.854
82,33.117
83,33.250
84,33.479
85,33.599
86,33.778
87,34.008
88,34.354
89,35.277
90,36.347
91,37.145
92,37.890
93,38.176
94,39.050
95,41.033
96,234.591
97,483.462
98,1773.835
99,3484.146
100,7120.224
