starttime	seconds	ctime	dtime	ttime	wait
Thu Dec 24 18:48:19 2020	1608835699	0	8	8	1
Thu Dec 24 18:48:19 2020	1608835699	6	16	22	16
Thu Dec 24 18:48:19 2020	1608835699	6	16	22	16
Thu Dec 24 18:48:19 2020	1608835699	6	16	22	16
Thu Dec 24 18:48:19 2020	1608835699	6	16	22	16
Thu Dec 24 18:48:19 2020	1608835699	6	16	22	16
Thu Dec 24 18:48:19 2020	1608835699	6	16	22	16
Thu Dec 24 18:48:19 2020	1608835699	6	16	22	16
Thu Dec 24 18:48:19 2020	1608835699	6	16	22	16
Thu Dec 24 18:48:19 2020	1608835699	6	16	22	16
Thu Dec 24 18:48:19 2020	1608835699	6	16	22	16
Thu Dec 24 18:48:22 2020	1608835702	0	25	26	25
Thu Dec 24 18:48:22 2020	1608835702	0	25	26	25
Thu Dec 24 18:48:22 2020	1608835702	0	25	26	25
Thu Dec 24 18:48:22 2020	1608835702	0	25	26	25
Thu Dec 24 18:48:22 2020	1608835702	0	25	26	25
Thu Dec 24 18:48:22 2020	1608835702	0	26	26	26
Thu Dec 24 18:48:22 2020	1608835702	0	25	26	25
Thu Dec 24 18:48:22 2020	1608835702	0	26	26	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	26	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	26	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	26	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	26	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	26	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	26	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	26	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	26	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	26	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	26	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	26	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	26	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	26	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	26	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	26	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	26	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	26	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	27	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	27	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	27	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	27	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	27	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	27	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	27	26
Thu Dec 24 18:48:22 2020	1608835702	0	26	27	26
Thu Dec 24 18:48:22 2020	1608835702	0	27	27	27
Thu Dec 24 18:48:22 2020	1608835702	0	27	27	27
Thu Dec 24 18:48:22 2020	1608835702	0	27	27	27
Thu Dec 24 18:48:22 2020	1608835702	0	27	27	27
Thu Dec 24 18:48:22 2020	1608835702	0	27	27	27
Thu Dec 24 18:48:22 2020	1608835702	0	27	27	27
Thu Dec 24 18:48:22 2020	1608835702	0	27	27	27
Thu Dec 24 18:48:22 2020	1608835702	0	27	27	27
Thu Dec 24 18:48:22 2020	1608835702	0	27	27	27
Thu Dec 24 18:48:22 2020	1608835702	0	27	27	27
Thu Dec 24 18:48:22 2020	1608835702	0	27	27	27
Thu Dec 24 18:48:22 2020	1608835702	0	27	27	27
Thu Dec 24 18:48:22 2020	1608835702	0	27	27	27
Thu Dec 24 18:48:22 2020	1608835702	0	27	27	27
Thu Dec 24 18:48:22 2020	1608835702	0	27	27	27
Thu Dec 24 18:48:22 2020	1608835702	0	27	27	27
Thu Dec 24 18:48:22 2020	1608835702	0	27	27	27
Thu Dec 24 18:48:22 2020	1608835702	0	27	27	27
Thu Dec 24 18:48:22 2020	1608835702	0	27	28	27
Thu Dec 24 18:48:22 2020	1608835702	0	27	28	27
Thu Dec 24 18:48:22 2020	1608835702	0	27	28	27
Thu Dec 24 18:48:22 2020	1608835702	0	27	28	27
Thu Dec 24 18:48:22 2020	1608835702	0	27	28	27
Thu Dec 24 18:48:22 2020	1608835702	0	27	28	27
Thu Dec 24 18:48:19 2020	1608835699	6	22	28	22
Thu Dec 24 18:48:22 2020	1608835702	0	27	28	27
Thu Dec 24 18:48:22 2020	1608835702	0	28	28	28
Thu Dec 24 18:48:22 2020	1608835702	0	28	28	27
Thu Dec 24 18:48:22 2020	1608835702	0	27	28	27
Thu Dec 24 18:48:22 2020	1608835702	0	28	28	28
Thu Dec 24 18:48:19 2020	1608835699	6	22	28	22
Thu Dec 24 18:48:22 2020	1608835702	0	28	28	28
Thu Dec 24 18:48:22 2020	1608835702	0	28	28	28
Thu Dec 24 18:48:22 2020	1608835702	0	28	28	28
Thu Dec 24 18:48:22 2020	1608835702	0	28	28	28
Thu Dec 24 18:48:22 2020	1608835702	0	28	28	28
Thu Dec 24 18:48:22 2020	1608835702	0	28	28	28
Thu Dec 24 18:48:19 2020	1608835699	6	22	28	22
Thu Dec 24 18:48:22 2020	1608835702	0	28	28	28
Thu Dec 24 18:48:22 2020	1608835702	0	28	28	28
Thu Dec 24 18:48:22 2020	1608835702	0	28	28	28
Thu Dec 24 18:48:22 2020	1608835702	0	28	28	28
Thu Dec 24 18:48:19 2020	1608835699	6	22	28	22
Thu Dec 24 18:48:22 2020	1608835702	0	28	28	28
Thu Dec 24 18:48:22 2020	1608835702	0	28	29	28
Thu Dec 24 18:48:22 2020	1608835702	0	28	29	28
Thu Dec 24 18:48:22 2020	1608835702	0	28	29	28
Thu Dec 24 18:48:22 2020	1608835702	0	28	29	28
Thu Dec 24 18:48:22 2020	1608835702	0	28	29	28
Thu Dec 24 18:48:22 2020	1608835702	0	28	29	28
Thu Dec 24 18:48:22 2020	1608835702	0	28	29	28
Thu Dec 24 18:48:19 2020	1608835699	6	23	29	23
Thu Dec 24 18:48:22 2020	1608835702	0	28	29	28
Thu Dec 24 18:48:22 2020	1608835702	0	29	29	29
Thu Dec 24 18:48:22 2020	1608835702	0	29	29	29
Thu Dec 24 18:48:22 2020	1608835702	0	29	29	29
Thu Dec 24 18:48:19 2020	1608835699	6	23	29	23
Thu Dec 24 18:48:22 2020	1608835702	0	29	29	29
Thu Dec 24 18:48:22 2020	1608835702	0	29	29	29
Thu Dec 24 18:48:22 2020	1608835702	0	29	29	29
Thu Dec 24 18:48:22 2020	1608835702	0	29	29	29
Thu Dec 24 18:48:22 2020	1608835702	0	29	29	29
Thu Dec 24 18:48:22 2020	1608835702	0	29	29	29
Thu Dec 24 18:48:22 2020	1608835702	0	29	29	29
Thu Dec 24 18:48:22 2020	1608835702	0	29	29	29
Thu Dec 24 18:48:22 2020	1608835702	0	29	29	29
