Percentage served,Time in ms
0,13.386
1,20.414
2,21.057
3,21.324
4,21.545
5,21.711
6,21.835
7,21.959
8,22.051
9,22.153
10,22.260
11,22.327
12,22.409
13,22.471
14,22.532
15,22.597
16,22.658
17,22.709
18,22.758
19,22.814
20,22.862
21,22.910
22,22.948
23,22.991
24,23.043
25,23.088
26,23.138
27,23.187
28,23.231
29,23.280
30,23.320
31,23.356
32,23.394
33,23.441
34,23.479
35,23.516
36,23.546
37,23.579
38,23.625
39,23.671
40,23.710
41,23.749
42,23.788
43,23.828
44,23.875
45,23.940
46,23.995
47,24.052
48,24.095
49,24.159
50,24.224
51,24.277
52,24.339
53,24.436
54,24.518
55,24.591
56,24.675
57,24.764
58,24.890
59,24.993
60,25.113
61,25.254
62,25.408
63,25.559
64,25.724
65,25.868
66,25.963
67,26.114
68,26.267
69,26.447
70,26.634
71,26.873
72,27.024
73,27.224
74,27.504
75,27.819
76,28.424
77,30.524
78,32.751
79,33.956
80,34.890
81,35.928
82,36.871
83,37.970
84,39.414
85,40.836
86,42.301
87,45.367
88,51.834
89,86.865
90,132.843
91,225.166
92,233.759
93,307.541
94,1032.016
95,1898.795
96,2023.817
97,2031.504
98,3622.478
99,3636.444
100,7272.414
