Percentage served,Time in ms
0,2.770
1,14.650
2,15.514
3,15.751
4,15.894
5,15.993
6,16.073
7,16.146
8,16.202
9,16.266
10,16.328
11,16.386
12,16.436
13,16.483
14,16.519
15,16.552
16,16.599
17,16.647
18,16.677
19,16.714
20,16.752
21,16.783
22,16.826
23,16.872
24,16.913
25,16.937
26,16.970
27,17.015
28,17.060
29,17.102
30,17.134
31,17.182
32,17.217
33,17.250
34,17.296
35,17.337
36,17.381
37,17.426
38,17.473
39,17.517
40,17.558
41,17.605
42,17.645
43,17.700
44,17.755
45,17.811
46,17.880
47,17.949
48,18.012
49,18.095
50,18.187
51,18.330
52,18.409
53,18.477
54,18.574
55,18.685
56,18.838
57,18.993
58,19.254
59,19.551
60,20.056
61,20.609
62,21.277
63,21.969
64,22.616
65,23.176
66,23.795
67,24.588
68,25.316
69,26.289
70,26.847
71,27.283
72,27.596
73,27.950
74,28.295
75,28.583
76,28.767
77,28.955
78,29.073
79,29.229
80,29.361
81,29.478
82,29.624
83,29.763
84,29.899
85,30.024
86,30.153
87,30.356
88,30.585
89,30.881
90,31.271
91,31.743
92,32.559
93,33.008
94,33.578
95,34.335
96,35.262
97,36.216
98,40.400
99,43.272
100,50.884
