Percentage served,Time in ms
0,5.722
1,20.294
2,21.480
3,21.955
4,22.172
5,22.286
6,22.382
7,22.469
8,22.559
9,22.669
10,22.745
11,22.811
12,22.879
13,22.949
14,22.997
15,23.068
16,23.131
17,23.170
18,23.224
19,23.283
20,23.334
21,23.372
22,23.423
23,23.469
24,23.512
25,23.553
26,23.594
27,23.645
28,23.693
29,23.737
30,23.767
31,23.816
32,23.855
33,23.913
34,23.955
35,23.995
36,24.031
37,24.067
38,24.101
39,24.141
40,24.178
41,24.218
42,24.282
43,24.313
44,24.370
45,24.412
46,24.453
47,24.496
48,24.527
49,24.567
50,24.615
51,24.663
52,24.719
53,24.757
54,24.808
55,24.852
56,24.914
57,24.962
58,25.006
59,25.063
60,25.128
61,25.207
62,25.270
63,25.348
64,25.424
65,25.513
66,25.603
67,25.676
68,25.795
69,25.921
70,26.026
71,26.174
72,26.381
73,26.692
74,27.082
75,27.525
76,28.603
77,29.369
78,30.131
79,30.936
80,31.624
81,32.548
82,33.118
83,33.616
84,33.953
85,34.220
86,34.571
87,35.047
88,35.488
89,36.473
90,37.518
91,38.993
92,40.994
93,43.082
94,45.005
95,49.639
96,205.358
97,231.382
98,273.670
99,1218.730
100,3617.984
