Percentage served,Time in ms
0,14.104
1,20.411
2,20.963
3,21.206
4,21.377
5,21.520
6,21.653
7,21.757
8,21.845
9,21.949
10,22.020
11,22.084
12,22.153
13,22.217
14,22.312
15,22.381
16,22.441
17,22.523
18,22.581
19,22.632
20,22.687
21,22.734
22,22.782
23,22.845
24,22.907
25,22.954
26,23.001
27,23.050
28,23.103
29,23.155
30,23.198
31,23.241
32,23.287
33,23.323
34,23.362
35,23.411
36,23.464
37,23.510
38,23.569
39,23.639
40,23.694
41,23.742
42,23.796
43,23.866
44,23.930
45,23.979
46,24.028
47,24.085
48,24.176
49,24.257
50,24.341
51,24.433
52,24.545
53,24.711
54,24.819
55,24.981
56,25.103
57,25.213
58,25.338
59,25.452
60,25.563
61,25.750
62,25.903
63,26.019
64,26.151
65,26.295
66,26.391
67,26.481
68,26.613
69,26.728
70,26.914
71,27.103
72,27.285
73,27.472
74,27.692
75,28.003
76,28.331
77,28.594
78,28.921
79,29.200
80,29.715
81,30.197
82,31.064
83,32.042
84,32.927
85,33.714
86,35.102
87,92.473
88,225.924
89,231.988
90,300.949
91,540.851
92,1047.662
93,1666.523
94,2992.388
95,3747.120
96,3834.478
97,3849.949
98,3905.588
99,3991.933
100,7804.175
