starttime	seconds	ctime	dtime	ttime	wait
Sun Dec 27 17:23:29 2020	1609089809	0	16	16	1
Sun Dec 27 17:23:30 2020	1609089810	0	18	18	18
Sun Dec 27 17:23:30 2020	1609089810	1	17	18	17
Sun Dec 27 17:23:30 2020	1609089810	0	18	18	18
Sun Dec 27 17:23:30 2020	1609089810	0	18	18	18
Sun Dec 27 17:23:30 2020	1609089810	0	18	18	18
Sun Dec 27 17:23:30 2020	1609089810	0	18	18	18
Sun Dec 27 17:23:30 2020	1609089810	0	18	18	18
Sun Dec 27 17:23:30 2020	1609089810	0	18	18	18
Sun Dec 27 17:23:30 2020	1609089810	0	18	18	18
Sun Dec 27 17:23:30 2020	1609089810	0	18	18	18
Sun Dec 27 17:23:30 2020	1609089810	0	18	18	18
Sun Dec 27 17:23:30 2020	1609089810	0	18	19	18
Sun Dec 27 17:23:30 2020	1609089810	1	18	19	18
Sun Dec 27 17:23:30 2020	1609089810	1	18	19	18
Sun Dec 27 17:23:30 2020	1609089810	1	18	19	18
Sun Dec 27 17:23:30 2020	1609089810	1	18	19	18
Sun Dec 27 17:23:30 2020	1609089810	0	18	19	18
Sun Dec 27 17:23:30 2020	1609089810	1	18	19	18
Sun Dec 27 17:23:30 2020	1609089810	0	18	19	18
Sun Dec 27 17:23:30 2020	1609089810	0	18	19	18
Sun Dec 27 17:23:30 2020	1609089810	0	18	19	18
Sun Dec 27 17:23:30 2020	1609089810	1	18	19	18
Sun Dec 27 17:23:30 2020	1609089810	1	18	19	18
Sun Dec 27 17:23:30 2020	1609089810	0	19	19	19
Sun Dec 27 17:23:30 2020	1609089810	0	19	19	19
Sun Dec 27 17:23:30 2020	1609089810	0	19	19	19
Sun Dec 27 17:23:30 2020	1609089810	0	19	19	19
Sun Dec 27 17:23:30 2020	1609089810	0	19	19	19
Sun Dec 27 17:23:30 2020	1609089810	0	19	19	19
Sun Dec 27 17:23:30 2020	1609089810	0	19	19	19
Sun Dec 27 17:23:30 2020	1609089810	0	19	19	19
Sun Dec 27 17:23:30 2020	1609089810	0	19	19	19
Sun Dec 27 17:23:30 2020	1609089810	0	19	19	19
Sun Dec 27 17:23:30 2020	1609089810	0	19	19	19
Sun Dec 27 17:23:30 2020	1609089810	0	19	19	19
Sun Dec 27 17:23:30 2020	1609089810	0	19	19	19
Sun Dec 27 17:23:30 2020	1609089810	0	19	19	19
Sun Dec 27 17:23:30 2020	1609089810	0	19	19	19
Sun Dec 27 17:23:30 2020	1609089810	0	19	20	19
Sun Dec 27 17:23:30 2020	1609089810	0	19	20	19
Sun Dec 27 17:23:30 2020	1609089810	0	19	20	19
Sun Dec 27 17:23:30 2020	1609089810	0	19	20	19
Sun Dec 27 17:23:30 2020	1609089810	0	19	20	19
Sun Dec 27 17:23:30 2020	1609089810	0	19	20	19
Sun Dec 27 17:23:30 2020	1609089810	0	19	20	19
Sun Dec 27 17:23:30 2020	1609089810	0	19	20	19
Sun Dec 27 17:23:30 2020	1609089810	0	19	20	19
Sun Dec 27 17:23:30 2020	1609089810	0	20	20	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	20	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	20	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	20	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	20	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	20	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	20	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	20	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	20	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	20	19
Sun Dec 27 17:23:30 2020	1609089810	0	20	20	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	20	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	20	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	20	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	20	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	20	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	20	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	20	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	20	19
Sun Dec 27 17:23:30 2020	1609089810	0	20	20	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	20	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	21	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	21	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	21	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	21	20
Sun Dec 27 17:23:30 2020	1609089810	0	21	21	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	21	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	21	20
Sun Dec 27 17:23:30 2020	1609089810	0	20	21	20
Sun Dec 27 17:23:30 2020	1609089810	0	21	21	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	21	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	21	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	21	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	21	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	21	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	21	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	21	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	21	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	21	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	21	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	21	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	21	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	21	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	21	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	21	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	21	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	21	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	21	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	21	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	21	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	22	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	22	21
Sun Dec 27 17:23:30 2020	1609089810	1	21	22	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	22	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	22	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	22	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	22	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	22	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	22	21
Sun Dec 27 17:23:30 2020	1609089810	0	22	22	22
Sun Dec 27 17:23:30 2020	1609089810	0	21	22	21
Sun Dec 27 17:23:30 2020	1609089810	0	22	22	22
Sun Dec 27 17:23:30 2020	1609089810	0	21	22	21
Sun Dec 27 17:23:30 2020	1609089810	0	22	22	21
Sun Dec 27 17:23:30 2020	1609089810	0	21	22	21
Sun Dec 27 17:23:30 2020	1609089810	0	22	22	21
Sun Dec 27 17:23:30 2020	1609089810	0	22	22	22
Sun Dec 27 17:23:30 2020	1609089810	0	22	22	22
Sun Dec 27 17:23:30 2020	1609089810	0	22	22	22
Sun Dec 27 17:23:30 2020	1609089810	0	22	22	22
Sun Dec 27 17:23:30 2020	1609089810	0	22	22	22
Sun Dec 27 17:23:30 2020	1609089810	0	22	22	22
Sun Dec 27 17:23:30 2020	1609089810	0	22	22	22
Sun Dec 27 17:23:30 2020	1609089810	0	22	22	22
Sun Dec 27 17:23:30 2020	1609089810	0	22	22	22
Sun Dec 27 17:23:30 2020	1609089810	0	22	22	22
Sun Dec 27 17:23:30 2020	1609089810	0	22	22	22
Sun Dec 27 17:23:30 2020	1609089810	0	22	22	22
Sun Dec 27 17:23:30 2020	1609089810	0	22	22	22
Sun Dec 27 17:23:30 2020	1609089810	0	22	22	22
Sun Dec 27 17:23:30 2020	1609089810	0	22	22	22
Sun Dec 27 17:23:30 2020	1609089810	0	22	22	22
Sun Dec 27 17:23:30 2020	1609089810	0	22	22	22
Sun Dec 27 17:23:30 2020	1609089810	0	22	22	22
Sun Dec 27 17:23:30 2020	1609089810	0	22	22	22
Sun Dec 27 17:23:30 2020	1609089810	1	21	22	21
