Percentage served,Time in ms
0,11.277
1,19.750
2,21.526
3,21.932
4,22.041
5,22.152
6,22.216
7,22.252
8,22.287
9,22.324
10,22.354
11,22.373
12,22.391
13,22.417
14,22.434
15,22.449
16,22.469
17,22.482
18,22.497
19,22.512
20,22.523
21,22.537
22,22.549
23,22.561
24,22.572
25,22.586
26,22.594
27,22.607
28,22.621
29,22.631
30,22.639
31,22.651
32,22.663
33,22.673
34,22.683
35,22.697
36,22.708
37,22.717
38,22.728
39,22.743
40,22.758
41,22.771
42,22.781
43,22.796
44,22.806
45,22.819
46,22.832
47,22.846
48,22.862
49,22.873
50,22.890
51,22.905
52,22.925
53,22.943
54,22.966
55,22.989
56,23.011
57,23.033
58,23.055
59,23.096
60,23.132
61,23.166
62,23.216
63,23.282
64,23.342
65,23.401
66,23.449
67,23.517
68,23.577
69,23.635
70,23.687
71,23.742
72,23.819
73,23.912
74,24.067
75,24.216
76,24.372
77,24.529
78,24.671
79,24.845
80,25.065
81,25.400
82,25.749
83,26.242
84,26.651
85,27.356
86,28.250
87,28.906
88,46.411
89,54.438
90,61.878
91,254.152
92,480.508
93,896.725
94,904.492
95,912.380
96,925.243
97,934.065
98,941.584
99,1763.127
100,1816.851
